Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2000,WDSU,NBC,New Orleans,3.54,Analog,HANG TIME,CORE,NETWORK,SATURDAYS 9-9:30 AM,13,0,30,13,16,"Follows the Deering Tornadoes, a varsity basketball team in an Indiana high school that includes only one female player. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as the social themes which relate to sportmanship, fair play, jealousy, teamwork, cooperation and competition.",99,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,ONE WORLD,CORE,NETWORK,SATURDAYS 9:30-10 AM,13,0,30,13,16,"Focuses on a family of six adopted and foster children who live with Dave and Karen Blake, a high school baseball coach and his wife. Each of the Blake kids has had a rough life; getting into trouble either at school, or with the law, or getting bounced around to different foster families. Life with the Blakes is their chance at a stable future but each child's background influences their perspective on how to handle family and life challenges.",99,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,CITY GUYS- A,CORE,NETWORK,SATURDAYS 10-10:30 AM,13,0,30,11,15,"Originates at a densely populated, multi-ethnic, public high school in the heart of Manhattan. Through its characters the show demonstrates that what you see doesn't begin to tell the story about who people really are and what life is really like. Two young men, who seem to be opposites in all the obvious ways--race, economic background, culture, clothes and music--are thrown into a friendship and working relationship by their wise and acerbic principal. As they deal with the pressures of big city life, they learn that getting beyond the superficial and seriously dealing with a deeper reality is the critical path to attaining success.",99,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,JUST DEAL,CORE,NETWORK,SATURDAYS 10:30-11 AM,13,0,30,13,16,"Focuses on the development of three teens who are uniquely different from one another yet forge deep bonds of friendship through their shared interest and problems. As these three navigate their way through high school, they will deal with all the important issues of adolescence, modeling their problem-solving and decision-making for the teen audience. The overarching goal of this series is to take the viewer from one level of knowledge to a more informed or higher level of knowledge within each episode. Topics will include, for example, racial identity, understanding and accepting loss, facing failure, effective communication, conflict management, personal responsibility, service to others, trust and betrayal, academic achievement, life balance and tolerance.",99,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,CITY GUYS- B,CORE,NETWORK,SATURDAYS 11-11:30 AM,12,1,30,13,16,"Originates at a densely populated, multi-ethnic, public high school in the heart of Manhattan. Through its characters the show demonstrates that what you see doesn't begin to tell the story about who people really are and what life is really like. Two young men, who seem to be opposites in all the obvious ways--race, economic background, culture, clothes and music--are thrown into a friendship and working relationship by their wise and acerbic principal. As they deal with the pressures of big city life, they learn that getting beyond the superficial and seriously dealing with a deeper reality is the critical path to attaining success. Preempted 10-21 for live sporting event: The Presidents Cup.",N/A,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,INSIDE STUFF,CORE,NETWORK,SATURDAYS 11:30-12 PM,11,2,30,13,16,"The educational objective of this program is to introduce the teen audience to the pro-social, off-court activities of basketball players and other individuals, and to individuals who have overcome various obstacles in order to achieve their goals. The program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolutions and global awareness. These educational and informational messages are conveyed primarily through real life examples, interviews and commentary by the program's hosts. Preempted 10-7 for live sporting event: Solheim Cup. Preempted 10-21 for live sporting event: The Presidents Cup.",N/A,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,WILD MOMENTS,CORE,SYNDICATED,SUNDAYS 7:30-8 AM,14,0,30,13,16,"Wild Moments is an educational program addressed to young adolescents. Its primary educational objectives are: to provide a positive learning context for the acquisition of knowledge, to familiarize viewers with the diversity of animal life in the wild, to provide viewers with information about the attributes and habitat of different wild animals while at the same time providing them with information regarding dangers and threats, to increase awareness of the importance of conservation, provide information for enhancing conservation of the environment and animal diversity and to stimulate interest in biological and related fields.",99,N/A,N/A,N/A
2000,WDSU,NBC,New Orleans,3.54,Analog,DISNEY'S TRUE LIFE ADVENTURES: EVERGLADES,NON-CORE,SYNDICATED,11/26 & 12/26 12:30 PM,2,0,60,12,18,"""Everglades-Home of the Living Dinosaurs"" is a captivating one-hour nature special which ventures into the murky swamps of Florida's Everglades, home to an array of inhabitants which are largely unchanged decendants of their ancient ancestors. Exploring the lives of seemingly prehistoric alligators and their native neighbors, the film celebrates the abundance enjoyed during rainy summer seasons and exposes the harsh realities suffered through drought-stricken winters. Alligators, snakes, frogs, turtles, and the majestic great blue heron share this unique habitat in an intriguingly tempestuous partnership witnessed by few.",99,N/A,N/A,N/A
2000,WGNO,ABC,New Orleans,4,Analog,"SABRINA, THE ANIMATED SERIES",CORE,NETWORK,SATURDAYS 10:30-11 AM & 7-7:30 AM,13,0,30,8,12,"Twelve-year-old Sabrina Spellman, who is half witch and half mortal, is being raised in a non-traditional family consisting of her Uncle Quigley and two young aunts. Series episodes explore social and developmental issues such as peer pressure/competition, loyalty and friendship, responsibility, honesty, facing fears, speaking up for one's beliefs, etc. Family issues such as divorce and remarriage and household rules are also addressed.",99,N/A,N/A,N/A
2000,WGNO,ABC,New Orleans,4,Analog,DISNEY'S ONE SATURDAY MORNING (FEATURING LONG AND SHORT-FORM EDUCATIONAL ELEMENTS),CORE,NETWORK,SATURDAYS 7:30-9 AM,9,0,120,8,12,"This two-hour program block features three half-hour educational series in combination with various short-form educational elements. The latter include ""Find Out Why"" (physical science shorts produced in association with the National Science Foundation), ""Great Minds...Think For Themselves"" (American history segments voiced by Robin Williams), ""What's My Name?"" (facts about interesting figures in world history), ""What's the Diff?"" (game segments that teach visual discrimination and analytical skills), ""Let's Go!"" (geography and cultural information segments) and ""Flyndiggery Do: Where'd It Go?"" (short segments describing animal behavior). ""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide opportunities for parent/child discussions about values. ""Disney's The Weekenders"" introduces four twelve-year-olds who have been friends since kindergarten. They attend middle school in southern California and spend time together on weekends. Their family circumstances are diverse: Tino is the only son of a single mother; Carver is the middle child in an affluent African-American family; Tish comes from an Eastern European immigrant family and Lor is the only girl among fourteen sports-minded brothers. Stories explore topics such as parent/child relations, sibling rivalry, acculturation, competition vs. compromise, responsibility, honesty, peer acceptance and loyalty. ""Disney's Teacher's Pet"" Via a magical transformation, nine-year-old Leonard Helperman's dog ""Spot"" discovers that he is able to talk and walk upright. He seizes the opportunity to fulfill a lifelong ambition: to go to school. Dressed in some of Leonard's clothes, Spot becomes ""Scott Leadready,"" reveling in the challenge of learning fourth-grade spelling, math and history. The fourth-grade teacher, Mrs. Helperman, is Leonard's mother. She is also a single parent. This series is built around the privilege of being able to attend school and value of education. Stories teach honesty, cooperation, peer team work, problem-solving, respect for rules--particularly in the school setting--and empathy. ""Spot/Scott's"" extraordinarily wide vocabulary introduces children to new vocabulary and its meaning in context.",99,N/A,N/A,N/A
