Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1997,WCPO,ABC,Cincinnati,4,Analog,DISNEY'S 101 DALMATIANS: THE SERIES,core,NETWORK,Saturdays 8:00-8:30am,13,0,30,7 years,11 years,"In the personae of a group of dalmatian puppies and their friend, a resourceful chicken named ""Spot,"" this series addresses many of the key developmental issues of middle childhood. Stories revolve around conflicts over rules, learning to be responsible, attempts to gain peer acceptance, learning from mistakes, desires to help other animals or human characters, problem-solving. The series encourages prosocial values such as empathy, fairness, and cooperative behavior as well as modeling information-gathering and thinking strategies.",99,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,DISNEY'S 1 SATURDAY MORNING,core,NETWORK,Saturdays - 8:30-10:30 ,13,0,120,8 years,12 years,"This series features long-form educational elements -- ""Brand Spanking New! Doug,"" ""Disney's Recess"" and ""Disney's Pepper Ann"" -- and short-form educational elements. This two-hour program block features three half-hour educational series in combination with a variety of short-form educational and entertainment elements which include ""Great Minds...Think For Themselves"" (American History segments), ABC's Schoolhouse Rock"" and fact-based shorts called ""What's Up With That?"". Brand Spanking New! Doug -- Narrated via the spoken journal entries of aspiring writer/cartoonist Doug Funnie, this series uses humor and fantasy in depicting the struggles of a twelve-year-old boy to develop self-confidence and identity, resolve family, peer and school problems and maintain friendships strained by preadolescent physical and emotional change. Series episodes foster values such as honesty, loyalty, fairness and respect for individual differences. By means of its narrative episode structure ""Brand Spanking New! Doug"" also serves to encourage creative writing and artistic expression. (Target Age - 8-12) Disney's Pepper Ann -- ""Pepper Ann"" features a twelve-year-old girl who demonstrates that individuality, self-expression, competence and humor are assets for a pre-teenager. From week to week Pepper, who is growing up in a single-parent family and who attends Middle School, learns that it is O.K. to make mistakes and that it is important to speak out for what one believes. Additionally, the series affirms positive values such as effort/perseverance, taking responsibility, creativity and the value of friendship. (Target Age - 10-12) Disney's Recess -- ""Disney's Recess"" is a collection of animated stories about a group of fourth graders who attend suburban public school. Having been loyal friends for years, these children are an ethnically and gender-diverse group. They provide role models for viewers who may likewise be struggling with problems common to middle childhood such as conflicts with authority figures, school and family rules, desire to be popular, peer pressure, crises of confidence, lack of fairness. A recurrent theme is the issue of dealing with the class bully or ""teacher's pet."" Certain episodes raise thought-provoking questions which parents and children can talk about together, providing a rich source of value-oriented family discussion material. (Target Age - 8-12)",99,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,DISNEY'S JUNGLE CUBS,core,NETWORK,Saturdays 11:30am-12Noon,12,1,30,5 years,8 years,"The 1997-98 episodes of ""Jungle Cubs"" are specifically designed to be an educational children's series. In this animated series the beloved animals from Rudyard Kipling's ""The Jungle Book"" -- Bagheera, Baloo, Hathi, Kaa, Louie and Shere Khan -- are portrayed as young animals who are growing up in the jungles of India. Series episodes teach and reinforce prosocial values such as cooperative behavior, resolving disagreements, developing empathy, building self-esteem, taking responsibility, overcoming fears, maintaining friendships.",N/A,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,THE NEW ADVENTURES OF WINNIE THE POOH,core,NETWORK,Saturdays - 7:30am,12,1,30,3 years,6 years,"Based on the classic ""Winnie the Pooh"" books by author A.A. Milne, ""The New Adventures of Winnie the Pooh"" depicts the everyday lives of Christopher Robin and his companions Pooh, Piglet, Rabbit, Tigger, Eeyore, Owl and Gopher. Series episodes deliver strong messages about honesty, responsibility, persistence, cooperative effort, friendship and caring. Many stories are designed to help young children distinguish between fantasy and reality and overcome common childhood fears.",N/A,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,SING ME A STORY WITH BELLE,core,SYNDICATED,Saturdays 7am,13,0,30,2 years,5 years,"In each half hour episode, Bell invites youngsters into her enchanting Book and Music Shop to tell classic fables and stories, presented through the magic of Disney's animation library. Bell talks with her young audience (in studio and at home) about the important lessons in the story. Each light-hearted presentation features holistic language skills pro-social messages and is designed to spark a variety of learning activities.",99,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,ABC'S SCHOOLHOUSE ROCK,non core,NETWORK,Saturdays - 10:57-11:00 AM ,10,3,3,6 years,11 years,"This short-form educational program teaches concepts in grammar, math, U.S. history, science and finance by transforming these concepts into popular song, rhyme and amusing visuals. This method of presenting academic concepts has proven to be a powerful instructional tool.",N/A,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,ABC'S SCHOOLHOUSE ROCK,non core,NETWORK,Saturdays - 11:27-11:30 AM ET,10,3,3,6 years,11 years,"This short-form educational program teaches concepts in grammar, math, U.S. history, science and finance by transforming these concepts into popular song, rhyme and amusing visuals. This method of presenting academic concepts has proven to be a powerful instructional tool.",N/A,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,KIDS EYE VIEW,non core,LOCAL,Sunday 7:30am,1,0,30,4 years,11 years,"""KIDS EYE VIEW: Health” :10/10/98 & 11/14/98 Kids Eye View is designed to address areas of need and interest to the young people of the WCPO-TV viewing area. Hosted by two local teens, ""Kids Eye View"" focuses on how the body works and some of the amazing techniques doctors use to treat patients. Segments included how kids deal with asthma and diabetes; how casts help broken bones; and how surgeons prepare for surgery. Also featured in the show, the pet therapy program at Children’s Hospital and organ donation. In addition, teen volunteers demonstrated how the heart pumps blood and how scabs are formed. A new segment featured local kids giving practical first aid tips. “KIDS EYE VIEW: Space” 10/24/98 & 11/28/98 WCPO-TV produced this program was designed to address several areas of need and interest to the young people in our viewing area. This program was centered around space and the universe. Some of the segments included ""Space Camp"" as seen through the eyes of two young children who particapted in the week-long program, a music video on the evolution of space travel, Senator John Glenn answered questions from local kids about being an astronaut, why and which animals have been sent into space, an upcoming comet collision with Jupiter, constellations, toy experiments in space, telescopes, and space books which interested kids could find at their library. “KIDS EYE VIEW: Police” 10/3/98 This ""Kids Eye View"" visited several local police stations to investigate how police officers do their jobs. Segments included the Cincinnati Mounted Patrol and the Cincinnati K-9 unit explaining how they help police catch criminals. Also, throughout the show viewers were introduced to “Cool Tools”, a unique feature highlighting various devices police officers use to fight crime such as night scopes, helicopters, a special black light, a polygraph machine as well as several methods used to collect fingerprints. Other features included: -”Strike Force”: An innovative program developed in part by the police department which allows police officers to take a karate class with kids from the neighborhood. The program is designed to build public relations and to present police officers in a positive light in a high crime community. -A story about a local sketch artist who explained the procedure of developing a criminal composite. -A story about area kids trying to recite the Miranda warning issued by police officers followed by an explanation of the official police procedure. -Two safety demonstrations by local kids explaining what to do when a stranger approaches. -A story profiling local kids involved in the Police Explorers: a program designed to help kids decide if they want to be a police officer.",99,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,WILD LIFE ADVENTURES,non core,SYNDICATED,Thursday 11am & Saturdays 11am,4,0,60,0 years,0 years,"""WILD LIFE ADVENTURES"" - This is a series of programs that explores the world around us. These shows cover a variety of educational and informational content that contributes to developmental needs of children.",99,N/A,N/A,N/A
1997,WCPO,ABC,Cincinnati,4,Analog,FAST FORWARD,non core,LOCAL,Saturday 2:30pm Sundays 1:30pm,3,0,30,8 years,16 years,"This half hour locally produced program highlighted cave exploration, indoor and outdoor climbing, hiking and camping. In each segment, the audience learned what equipment was necessary to participate in the various outdoor activities as well as many of the rules of safety for caving and climbing. This locally produced show gave young adolescens, from various racial ethnic, religious and social backgrounds a forum to express their opinions and ideas throug various video illustrations: live music, theater and open discussions. It contains some elements of a documentary, of a newsmagazine, of a talk show, and a talent show. However, it doesn't attempt to establish a new style in television; it simply offers a platform for teenagers to express themseleves. The show rests solely on talents and abilities of teen segments producers, writers and artists. It's built around the idea of ""sharing"" rather than on ""preaching"" or simply ""informing"" the audience.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,BEAKMAN'S WORLD,core,NETWORK,Saturdays 10-10:30am,13,0,30,6 years,11 years,"In this series, the scientist host, Beakman, responds to viewer's questions about a variety of scientific phenomena by performing experiments and demonstrations. The objectives of the program are to increase early school age children's knowledge of selected scientific facts and principles, to stimulate their curiosity about the world around them, and to teach them to understand and use scientific techniques and methods to learn about the world. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,THE NEW GHOSTWRITER MYSTERIES,core,NETWORK,Sundays 7-7:30am,13,0,30,7 years,11 years,"In this series, three young sleuths join forces to solve mysteries. Reading, writing and problem-solving skills all come into play, as the children's other-worldly ally, ""Ghostwriter,"" provides them with written answers to their questions, thereby helping them to solve each mystery. The objective of the program is to provide compelling opportunities for school-age children to read and write, thereby motivating them to enjoy and value these skills. The program also seeks to show children how to use effective reading and writing strategies. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,WHEEL OF FORTUNE 2000,core,NETWORK,Sundays 7:30-8am,13,0,30,7 years,11 years,"In this program, children compete to solve word and language puzzles that are based on age-appropriate educational material similar to that found in the traditional school curriculum. The objectives of the program are to demonstrate to viewers techniques of defining a problem and judging information, and to teach them how principles of critical thinking can be applied to solve the puzzles. The program also aims to teach children information and facts about science, mathematics, history, language, the arts music and sports through the program's games and activities. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,THE SPORTS ILLUSTRATED FOR KIDS SHOW,core,NETWORK,Saturdays 11-11:30am,13,0,30,7 years,11 years,"In this series, two young hosts go behind the scenes to interview successful athletes and provide information about their lives both on and off the field. The program also provides information about health, fitness and nutrition, and presents the views of children on a variety of issues of public significance. The program seeks to help children understand the level of training, discipline, perseverence and practice it takes to be a successful athlete, so that they can incorporate some level of these traits in their own lives. It also aims to encourage children to participate in physical activities as an individual and/or team member, in both competitive and non-competitive settings, and to teach them the importance of maintaining good health and nutritional practices. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,THE WEIRD AL SHOW,core,NETWORK,Saturdays 11:30am-12Noon,13,0,30,7 years,11 years,"In this program, the host, Al Yankovic, brings his distinctive personality and humor to bear on various situations and interactions with others, in order to convey to children messages relating to honesty, self-expression, personal responsibility, cooperation, respect for oneself and others, and other issues critical to social development. The program aims to help viewers appreciate the uniqueness of each individual and the strengths inherent in a diverse society, and to foster children's pro-social development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,FUDGE,core,NETWORK,Saturdays 10:30-11am,13,0,30,5 years,9 years,"Based on the book series by award-winning author Judy Blume, the program follows its soon-to-be-teen protagonist as he deals with the trials and tribulations into which he is led by his little brother Fudge. The program focuses on issues young children need to understand in order to move successfully toward the next stage of social-emotional development. Its objectives are to help young viewers, through story-telling and program content, to learn about and put into practice some of the basic techniques associated with conflict resolution, and makes them aware of some of the ways to mediate and resolve conflict using prosocial behaviors. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,THE CRAYOLA KIDS ADVENTURES - GULLIVER'S TRAVELS,non core,NETWORK,Thursday 1:30-2:30pm,1,0,60,7 years,11 years,"This live-action series features adaptations of literary classics, tailored specifically for children age 6 and older. The time-honored stories feature child actors in all roles. The objective of the series is to stimulate interest in reading and in classic literature.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,IN THE NEWS,non core,NETWORK,didn't list,0,0,1,7 years,11 years,"This short form program consists of a series of one-minute vignettes highlighting current events. The objectives of the program are to inform children about important events taking place at local, state, and national levels and around the world, and to stimulate and foster their interest in seeking information about current events through various print and electronic media. The vignettes air on a weekly basis within each of the following core educational and informational programs - Beakman's world, Fudge, The Ghostwriter Mysteries, and The Weird Al Show.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,THE SPORTS ILLUSTRATED FOR KIDS SHOW,non core,NETWORK,Thursday 12:30-1:30pm,1,0,60,7 years,11 years,"In this series, two young hosts go behind the scenes to interview successful athletes and provide information about their lives both on and off the field. The program also provides information about health, fitness and nutrition, and presents the views of children on a variety of issues of public significance. The program seeks to help children understand the level of training, discipline, perseverence and practice it takes to be a successful athlete, so that they can incorporate some level of these traits in their own lives. It also aims to encourage children to participate in physical activities as an individual and/or team member, in both competitive and non-competitive settings, and to teach them the importance of maintaining good health and nutritional practices. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,NATIONAL GEOGRAPHIC ON ASSIGNMENT,non core,SYNDICATED,"Sun 1:30-2:30pm, 2-3pm, 3-4:00pm",3,0,60,0 years,0 years,"This monthly series is the video version of the popular National Geographic magazine-examing scientific, cultural and historical topics from various locations around the world. Although designed as an entertainment program, the series serves the educational/instructional needs of children by exploring the diverse people and animals that inhabit our planet.",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,non core,SYNDICATED,Sundays 6:30-7:00am,13,0,30,13 years,16 years,"""JACK HANNA'S ANIMAL ADVENTURES"" - This program explores the world of animals in their natural habitat. Jack takes his young viewers on a fascinating journey into natural habitats and zoological parks to reveal secrets of the animal kingdom",99,N/A,N/A,N/A
1997,WKRC,CBS,Cincinnati,3,Analog,POPULAR MECHANICS FOR KIDS,non core,SYNDICATED,Sundays 6-6:30am,13,0,30,7 years,11 years,"""POPULAR MECHANICS FOR KIDS"" - This show takes young viewers on a magic carpet ride to some of the world's most exciting places, where they get a first-hand look and feel of what it takes to build and operate everything they see. The show is designed to satisfy curious young minds with valuable experiences and where kids have fun learning how things work.",99,N/A,N/A,N/A
1997,WLWT,NBC,Cincinnati,3,Analog,SAVED BY THE BELL - THE NEW CLASS I,core,NETWORK,Sat. 11:30 a.m,13,0,30,13 years,16 years,"""Saved By The Bell-The New Class"" explores social themes through the daily school life of six teenage friends at Bayside High who help each other make the most of growing up in a complicated world. The Bayside kids give teens a useful perspective on many of the tough issues they have to face both in and out of the classroom. Through relatable storylines, this multi-ethnic cast serves as role models as they explore such issues as dealing with the death of a loved one, the right to say ""no"", the meaning of heroism, and teenage alcohol use. Add that to the normal stresses of sustaining friendships, performing well in school, and developing an identity, and the scene at Bayside High is packed with more than the usual challenges of high school life.",99,N/A,N/A,N/A
1997,WLWT,NBC,Cincinnati,3,Analog,CITY GUYS,core,NETWORK,Saturdays 11:30 a.m.,13,0,30,13 years,16 years,"The pressures of living in a big city environment where situations are sometimes difficult and challenging, kis have to learn sophisticated and responsible decision-making to be safe and stay focused.",99,N/A,N/A,N/A
1997,WLWT,NBC,Cincinnati,3,Analog,HANG TIME I,core,NETWORK,Saturdays 12:00 noon,13,0,30,13 years,16 years,"""Hang Time"" follows the Deering Tornados, a boy's basketball team in an Indiana High School that is dealing with the issue of welcoming and integrating a female player into the social and interpersonal fabric of the team. The series follows the starting line-up through its basketball seasons and explores both personal themes of adolescent life, as well as the social themes which relate to sportsmanship, fair play, jealousy, teamwork, cooperation and competition. As the team progresses through each season, the audience will see them develop skills in several areas. These include establishing priorities, managing conflict, developing self-confidence, respecting differences, and reducing bias in behavior towards others. There is an emphasis on interpersonal competence and teamwork which demonstrates to the audience ways to develop positive self-concepts yet also make and maintain effective social relationships.",99,N/A,N/A,N/A
1997,WLWT,NBC,Cincinnati,3,Analog,NBA INSIDE STUFF,core,NETWORK,Saturdays 12:30 p.m.,13,0,30,13 years,16 years,"The educational objective of this program is to introduce the teen audience to the pro-social, off-court activities of basketball players and other individuals, and to individuals who have overcome various obstacles in order to achieve their goals. The program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution and global awareness. These educational and informatinal messages are conveyed primarily through real life examples, interviews and commentary by the program's hosts.",99,N/A,N/A,N/A
1997,WLWT,NBC,Cincinnati,3,Analog,NICK NEWS,core,SYNDICATED,Sundays 11:00 a.m.,13,0,30,6 years,11 years,This program provides a forum for kids to think and ask questions about the world around them; gives kids information and background they need to understand events; illuminates the future potential in current events for kids; gives kids ways of using news as a part of their lives; enables and encourages kids to take a point of view; and helps kids feel good about knowing and wanting to know.,99,N/A,N/A,N/A
1997,WLWT,NBC,Cincinnati,3,Analog,DISNEY PRESENTS BILL NYE THE SCIENCE GUY,core,SYNDICATED,Sundays 11:30 a.m.,13,0,30,6 years,11 years,This series is designed to teach children in an entertaining way about fairly sophisticated scientific concepts.,99,N/A,N/A,N/A
1997,WSTR,UPN,Cincinnati,6.5,Analog,BANANAS IN PAJAMAS,core,SYNDICATED,Mon - Fri 8AM,66,0,30,2 years,6 years,"""BANANAS IN PAJAMAS"" - This live action series features mischievous twins who live in a colorful storybook world with their friends, the teddies, and the lovable rogue Rat-in-the-Hat. Together they engage in wondrous adventures that capture the imagination of children. These endearing stories teach young children about social concepts such as sharing, generousity, cooperation, following directions, and creative expression.",99,N/A,N/A,N/A
1997,WSTR,UPN,Cincinnati,6.5,Analog,MR. MEN,core,SYNDICATED,MON. - FRI. - 830AM,66,0,30,2 years,6 years,"""MR. MEN"" - The program is a creative inspiration from the well known ""Mr. Men"" and ""Little Miss"" series of children's books. Each episode introduces children to a number of educationally positive ideas. Some episodes encourage children to appreciate and respect the differences in all people. In other, episodes, the characters teach children to be sensitive to other people's feelings. The characters also reinforce the concept that children need to manage their own feelings and emotions. Children are taught a number of simple and useful ways to solve everyday problems.",99,N/A,N/A,N/A
1997,WSTR,UPN,Cincinnati,6.5,Analog,MARKS WIRED WORLD,core,SYNDICATED,SAT. - 9AM,12,1,30,11 years,16 years,"""MARK'S WIRED WORLD"" - The program informs and educates kids in subjects relative to computers, such as how computer animation works, and teaches them values such as responsibility by instructing them in how to care for their computer pets.",N/A,N/A,N/A,N/A
1997,WSTR,UPN,Cincinnati,6.5,Analog,CAPTAIN KANGAROO,core,SYNDICATED,SAT. - 930AM,12,1,30,2 years,5 years,"""CAPTAIN KANGAROO"" - The program is built on the underlying premise that the growing intelligence of the young child is unique and fundamentally different from school-aged children. Major goals are to help develop a sense of self-esteem, exhibit a positive attitude toward life, demonstrate cooperation and pro-social behavior.",N/A,N/A,N/A,N/A
1997,WSTR,UPN,Cincinnati,6.5,Analog,TAKE ONE,core,LOCAL,SAT. - 10AM,12,1,30,10 years,15 years,DESCRIPTION NOT REPORTED,N/A,N/A,N/A,N/A
1997,WXIX,FOX,Cincinnati,4.69,Analog,BOBBY'S WORLD,core,NETWORK,MON. - THURS. - 2-230PM & SAT. - 8-830AM,63,2,30,4 years,11 years,"The programs focus on dealing with the challenges of growing up. As children experience the various scenarios that Bobby finds himself in, they learn about family, friends, and values. The stories offer children, particularly the 4-11 year old audience, an opportunity to learn how to cope and understand some of the complexities of the world.",N/A,N/A,N/A,N/A
1997,WXIX,FOX,Cincinnati,4.69,Analog,LIFE WITH LOUIE,core,NETWORK,SAT. - 830-9AM & 11-1130AM,19,0,30,4 years,11 years,"As Louie shares the tales of his childhood years, children can relate to the trials and tribulations of childhood joys and fears. 6 to 11 year olds can particularily share in Louie's experiences growing up, as the stories explore issues and scenarios that are common to growing up, yet might be perplexing to a child. The series offers children a chance to consider what they might do if faced with the same kinds of problems that Louie copes with.",99,N/A,N/A,N/A
1997,WXIX,FOX,Cincinnati,4.69,Analog,C-BEAR AND JAMAL,core,NETWORK,FRI. - 2-230PM,13,0,30,4 years,11 years,"This show focuses on the adventures of a young boy in an urban setting. The multicultural cast includes Jamal's sidekick C-Bear, a stuffed bear with special powers used to illustrate various moral lessons appropriate for an audience of 4-11 year olds. Each episode contributes to the educational, psychosocial, and intellectual development of children by incorporating short vignettes that encourage positive family and peer relationships as well as sound moral development.",99,N/A,N/A,N/A
1997,WXIX,FOX,Cincinnati,4.69,Analog,OSCAR'S ORCHESTRA,core,SYNDICATED,SAT. - 7-730AM,13,0,30,6 years,11 years,"""OSCAR'S ORCHESTRA"" - The series is an excellent educational resource because it makes learning about classical music fun and exciting. Children are exposed to all the great composers and their music and an in-depth curriculum has been developed to correspond with each episode.",99,N/A,N/A,N/A
1997,WXIX,FOX,Cincinnati,4.69,Analog,ALL DOGS GO TO HEAVEN,core,SYNDICATED,SAT. - 730-8AM,13,0,30,4 years,11 years,"""ALL DOGS GO TO HEAVEN"" - Two dogs return to earth from heaven as reluctant guardian angels providing an excellent vehicle for presenting prosocial messages to children. The program aims to help children learn what the characters have learned.",99,N/A,N/A,N/A
