Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2006,WBPX,i Independent Television,Boston,3,Analog,VEGGIE TALES E/I,core,Network,Fridays / October 6th - December 29th / 3:00 p.m. ET,13,0,30,3,6,"Veggie Tales is a series of stories narrated by animated vegetables, Bob the Tomato and Larry the Cucumber, that teach life lessons through wit and humor. Each episode contains one or two short animated stories that illustrate important values to children in an entertaining way. Stories are interrupted with silly songs, usually sung by the Larry the Cucumber, that contain wacky lyrics in a catchy tune. Each episode end with Bob and Larry reinforcing the lesson learned through the stories.",99,n/a,n/a,n/a
2006,WBPX,i Independent Television,Boston,3,Analog,DRAGON E/I,core,Network,Fridays / October 6th - December 29th / 3:30 p.m. ET,13,0,30,3,6,"Dragon is a cheerful, lovable, and insatiable curious blue dragon who lives in a colorful little house that welcomes all his friends and anyone else who needs comfort or advice. Everyday Dragon faces a new problem that needs to be solved, and he does it in his unique Dragon-like way. If he can't get it right the first time, he keeps trying until he does.",99,n/a,n/a,n/a
2006,WBPX,i Independent Television,Boston,3,Analog,3-2-1- PENGUINS AND LARRYBOY E/I,core,Network,Fridays / October 6th - December 29th / 4:00 p.m. ET,13,0,30,3,6,"This program draws upon characters from two stories, using both long-and short-form material involving these characters to provide socio-emotional messages to children. 3-2-1 PENGUINS! features two children, Jason and Michelle, whose vacation at their grandmother’s cottage ends up being more adventure than they expect when their toy spaceship with four toy penguins comes to life. The children are sucked into the spaceship, where they meet the now live penguins and journey through space to solve an inter-galactic disaster threatening the penguins and their friends. Each story begins with a problem and ends after the children have learned an important socio-emotional message through their adventure with the penguins. LARRYBOY STORIES is about a young cucumber-janitor named Larry from the Daily Bumble who assumes a superhero persona to fight crimes and save lives, bringing peace and safety to the small town of Bumblyburg. In doing so, Larry takes us through his adventures where he and his viewers learn core values of honesty, friendship, respect for others, forgiveness, and love for all through socio-emotional messages embedded with in the story.",99,n/a,n/a,n/a
2006,WBPX,i Independent Television,Boston,3,Analog,BABAR E/I,core,Network,Fridays / October 6th - December 29th / 4:30 p.m. ET,13,0,30,3,6,"Babar is a young elephant who returns to the jungle where he builds the city of Celesteville and is crowned king of the elephants. A dedicated ruler and father, Babar and his family experience many challenges as they journey through life, and they learn to rise above them through strength and optimism.",99,n/a,n/a,n/a
2006,WBPX,i Independent Television,Boston,3,Analog,JANE AND THE DRAGON E/I,core,Network,Fridays / October 6th - December 29th / 5:00 p.m. ET,13,0,30,3,6,"Jane And The Dragon is a coming of age story about a middle-class, medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard instead. Accompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges Jane encounters and the process she goes through to find the solutions for them.",99,n/a,n/a,n/a
2006,WBPX,i Independent Television,Boston,3,Analog,JACOB TWO-TWO E/I,core,Network,Fridays / October 6th - December 29th / 5:30 p.m. ET,13,0,30,3,6,"Jacob Two-Two is a very little boy with a big heart. As the youngest member of a large family, Jacob has to say things twice so he can be heard. He looks up to his siblings, but tends to be ignored or bullied by them when he tries to partake in their activities. Still, there are those who notice him when he inadvertently lands himself in adventures that involve mysterious neighbors, international spies, and villains that come in all shapes and sizes. Often accompanied by his closest pals, Buford and Renee, Jacob Two-Two finds innovative ways to get himself and others out of hot water as he tumbles through a series of exciting adventures with honesty, integrity, and a whole lot of determination.",99,n/a,n/a,n/a
2006,WBZ,CBS,Boston,3,Analog,MADELINE,core,Network,Saturdays 10:00am - 10:30am,13,0,30,5,7,"The animated and Emmy award winning series, ""The New Adventures of Madeline,"" is based on the classic books by Ludwig Bemelman. Narrated in rhyme by reknown actor Christopher Plummer, the episodes follow the everyday and imaginative adventures of a little French girl and her friends. The Madeline stories both portray and reflect on some of the social learning experiences valuable for children in the early and middle periods of childhood. The series also explores many of the social lessons related to such themes as honesty, fairness, respect for others, self-reliance, and a number of other prosocial concepts so important for developing children. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,n/a,n/a,n/a
2006,WBZ,CBS,Boston,3,Analog,"SABRINA, THE ANIMATED SERIES",core,Network,Saturdays 10:30am - 11:00am,13,0,30,7,12,"The animated series, ""Sabrina,"" involves the adventures of a modern, early adolescent girl who is part human and part witch. While Sabrina is not your typical girl - she has magical powers that must be kept secret and also under control - the familial, social, peer-group, and school-related issues she experiences all serve as educational and instructional life-lessons for viewers, as they reflect many of the same learning experiences and teenage challenges faced by children today. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,n/a,n/a,n/a
2006,WBZ,CBS,Boston,3,Analog,TROLLZ,core,Network,Saturdays 11:00am - 11:30am,13,0,30,8,12,"TROLLZ is an animated series about five teenage girls growing up in a magic and colorful world, who live by the credo B.F.F.I. - Best Friends for Life. The magic in their lives is interwoven into real-world type experiences through which they learn to engage in problem solving, creative thinking, and cooperative strategy skills. The series also provides an opportunity for the five girls to learn how to cope with some of the social and emotional issues of self-esteem relating to physical features and other personal attributes, emerging friendships and peer-group relationships, and other experiences found in Trollzopolis. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,n/a,n/a,n/a
2006,WBZ,CBS,Boston,3,Analog,HORSELAND,core,Network,Saturdays 11:30am - 12:00pm,13,0,30,9,11,"HORSELAND is an animated series about five girls and two boys who live in spectacular countryside that houses a farm called Horseland. Each of these main characters has a special horse whose personality is similar to its owner's. Horseland and its unique approach of integrating the personality of the main characters and animals serve to reinforce prosocial themes. Horseland is also a ""coming of age"" series in which viewers experience and learn from the social interactions, hopes, dreams, and even fears of this group of culturally diverse adolescents. From this background, the experiences of sharing, caring, compromise, friendship, respect, and competition emerge to provide the young viewers with social and emotional guidelines for better understanding many of the life-lessons they need to learn as they grow and develop. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,n/a,n/a,n/a
