Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2002,WBXN-CA,MTV2,NEW ORLEANS,3,ANALOG,ZEBBY'S ZOO,CORE,SYNDICATED,TUES 7AM & 8AM,16,0,30,2,6,"Zebby's Zoo follows the many adventures of Zebby the talking Zebra and his friends. Zebby's Zoo furthers the educational and informational needs of children ages 2 to 6 by introducing younger children to good values, fitness/health, basic spelling and arithmetic, along with home and neighborhood safety.",99,N/A,N/A,N/A
2002,WBXN-CA,MTV2,NEW ORLEANS,3,ANALOG,DID YOU EVER WONDER,CORE,SYNDICATED,TUES 7:30AM,8,0,30,8,12,"Did You Ever Wonder is a ""nationally acclaimed"" children's series that furthers the educational and informational needs of children ages 8 to 12. Did You Ever Wonder provides answers to the why's and how's on a wide variety of topics such as making chocolate, cereal and paper and how computers are built.",99,N/A,N/A,N/A
2002,WBXN-CA,MTV2,NEW ORLEANS,3,ANALOG,LOVE TO TALK,CORE,SYNDICATED,TUES 8:30AM,8,0,90,12,16,"Love To Talk furthers the educational and informational needs of children ages 12 to 16 by focusing on the many problems encountered by young teens and pre-teens. This ""Larry King"" type television talk show is hosted by Robert Holt of L.O.V.E. (Let Our Violence End), an Arkansas based intervention and prevention organization that has developed a nationwide reputation for reaching out to teens. Love To Talk mediated calls from teens, parents, and educators and includes topics such as teen sex, relationships, drugs and alcohol, teen pregnancy, racism and numerous other topics that directly affects the young people of today.",99,N/A,N/A,N/A
2002,WBXN-CA,MTV2,NEW ORLEANS,3,ANALOG,LOVE TO TALK,CORE,SYNDICATED,MON-WED 7AM,22,0,30,12,16,"Love To Talk furthers the educational and informational needs of children ages 12 to 16 by focusing on the many problems encountered by young teens and pre-teens. This ""Larry King"" type television talk show is hosted by Robert Holt of L.O.V.E. (Let Our Violence End), an Arkansas based intervention and prevention organization that has developed a nationwide reputation for reaching out to teens. Love To Talk mediated calls from teens, parents, and educators and includes topics such as teen sex, relationships, drugs and alcohol, teen pregnancy, racism and numerous other topics that directly affects the young people of today.",99,N/A,N/A,N/A
2002,WBXN-CA,MTV2,NEW ORLEANS,3,ANALOG,THE READING ROOM,CORE,SYNDICATED,"THURS, FRI 7AM",16,0,30,2,6,"The Reading Room is produced by William and Judith Lawrenson as a public service. Mrs. L. (Host) discusses the upcoming story with either Harry Elephante, Lionel, Purrsilla or Harry and Lionel as a team. Mrs. L. discusses the moral of the featured story, lessons to be learned from the story, something about the author, or where she found the book. She will introduce the phonics lesson then read the featured story. All stories are read with publishers, or authors permission only. As the story is read, pictures from the book appropriate to text are shown on the TV screen. ",99,N/A,N/A,N/A
2002,WBXN-CA,MTV2,NEW ORLEANS,3,ANALOG,IMAGINATION STATION,CORE,SYNDICATED,SAT 7AM,8,0,30,8,12,"Using lessons from his Simon & Schuster book, drawing in 3-D with Mark Kistler, the new shows teach kids to draw in 3-D and has been seen on as many as 180 Public Television stations over the last 10 years. In these latest shows, Mark welcomes creative guests from the worlds of feature film animation, sculpture, painting, and even a neon artist! Featured are the Master's Gallery from KidsArt, spotlighting fine work by well known artist, and a daily website selected by Mark's Internet Guru, Dennis.",99,N/A,N/A,N/A
2002,WDSU,NBC,NEW ORLEANS,3.5,ANALOG,PRE-HISTORIC PLANET,CORE,NETWORK,SAT 9AM,13,0,30,9,14,"PREHISTORIC PLANET is based on the award-winning BBC/Discovery series “Walking with Dinosaurs.” It begins over 200 million years ago with the Triassic Period. Over several weeks, the audience travels through time to the Jurassic, Early Cretaceous and Mid-Cretaceous Periods, which ended 65 million years ago. The dawn of the mammals is then covered, with the series ending just a few million years ago. The objectives of this show are to: * Expose the audience to a re-creation of the prehistoric world and explain how the animal kingdom might have lived day by day. * Expose learners to content that will enable them to differentiate and match species to eras, to habitat, and to their respective behavior patterns. * Expose the audience to information on how and why certain prehistoric beasts were the precursors of species alive today. * Expose the audience to basic concepts of the life cycle, the food chain, and the process of species survival vs. extinction. * Expose the audience to content on the development of the Earth’s geography and the relationship of weather, geography, and natural events to the development of different animal species. ",99,N/A,N/A,N/A
2002,WDSU,NBC,NEW ORLEANS,3.5,ANALOG,CROC FILES,CORE,NETWORK,SAT 9:30AM,13,0,30,9,14,"CROC FILES takes the audience on world-wide travels with naturalist, adventurer and story-teller Steve Irwin of the Australian Zoo. In humorous and adventuresome episodes, Steve, with his wife Terri and a small crew, travel to different locales to film a wide variety of animal species. The objectives of this show are to: * Expose the audience to the habitat, behavior patterns and, in most cases, the dangers of most types of non-domesticated animals. * Demonstrate to the audience how to be safe around wild animals, particularly dangerous predators and poisonous snakes. * Inform the audience about the life cycle, eating habits and social behavior of different animals. * Inform the audience about conservation issues and the relationship and importance of different animals to specific ecosystems. ",99,N/A,N/A,N/A
2002,WDSU,NBC,NEW ORLEANS,3.5,ANALOG,OPERATION JUNKYARD,CORE,NETWORK,SAT 10AM,13,0,30,9,14,"OPERATION JUNKYARD is a reality show that creates teams of kids who are interested in building and inventing, and puts the teams in competitive engineering challenges. The over-arching goal of the program is to show how the basic principles of engineering are accessible to anyone who wants to know “how things work.” Specific objectives are to communicate to the audience how teams can work successfully under pressure to create working machines and to demonstrate the use of recyclable objects to create something completely different from the object’s original purpose. In each episode, two groups of four kids form teams that actually work under defined time pressures and information limitations. They have to create, from the junk on an “Operation Junkyard” bus, working machines that spray water, float on water, catapult balls, scoop mud, lift objects or even fill pies. The engineering is diagrammed for the audience to track each team’s progress, and the underlying concepts of the project are explained in everyday terms. After each machine is built, a rousing and sometimes hilarious competition is held to see which contraption succeeds in fulfilling its purpose. ",99,N/A,N/A,N/A
2002,WDSU,NBC,NEW ORLEANS,3.5,ANALOG,ENDURANCE,CORE,NETWORK,SAT 10:30AM,13,0,30,9,14,"ENDURANCE is an engrossing program that shows the target audience,with typical kids ages 12-16, succeeding at several different physical, intellectual and strategic challenges in order to win a fabulous travel prize. The audience will be exposed to historical information about great feats of endurance, from Houdini’s escape artistry to Sir Edmund Hillary’s ascent of Mount Everest. Each of the 12 competitive challenges is a metaphor for one of these feats of endurance. In addition, there are strategic challenges based on ten character traits that are important for success. Contestants must estimate probabilities and beat the odds. Overall, the competition balances luck or fate against personal effort so that the contestants learn to balance intellect with intuition in developing their winning strategy. Narration and interviews during each episode trace the emotional growth and insights of the contestants, with an emphasis on how the experience of protracted competition and teamwork teaches both social skills and life skills for achieving success with your goals. ",99,N/A,N/A,N/A
