Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2007,KFOL,N/A,NEW ORLEANS,20,ANALOG,SPORTSMAN'S PARADISE ,CORE,LOCAL,"M 12pm,2:30pm TU 7am,3pm W 11:30am,1pm,7:30pm TH 1:30pm F 10:30am,12:30pm,2pm,7:30pm SA 10am,9pm SU",208,2,30,4,16,"PROGRAM ABOUT FISHING AND HUNTING IN LOUISIANA THAT PLACES AN EMPHASIS ON TEACHING CHILDREN ABOUT CONSERVATION OF NATURAL RESOURCES BY EDUCATING THEM ABOUT CATCHING AND RELEASING FISH AMONG OTHER CONSERVATION TECHNIQUES. BOTH HOSTS OF THE SHOW ALSO MAKE A CONSTANT EFFORT TO TEACH CHILDREN TO ENJOY BUT ALSO CONSERVE THE NATURAL RESOURCES AROUND THEM, INCLUDING LOUISIANA'S COASTLINE AND FISH AND WILDLIFE POPULATION.",0,N/A,N/A,N/A
2007,KFOL,N/A,NEW ORLEANS,20,ANALOG,ONE ON ONE,CORE,LOCAL,"M 7am TU 9pm W 8pm TH 10am, 7:30pm, 8pm F 10am, 8pm, 3:30pm SA 3:30pm SU 7am",143,1,30,4,16,"PROGRAM FEATURING AN INTERVIEW CONDUCTED EACH NIGHT BY MARTIN FOLSE OF A DIFFERENT IMPORTANT FIGURE IN LOCAL, REGIONAL, AND STATE POLITICS, HISTORY AND CULTURE. GUESTS RANGE FROM LOCAL RESIDENTS OF NOTE TO POLITICIANS TO MUSICIANS AND ARE CHOSEN WITH EMPHASIS ON ABILITY TO TEACH VIEWERS, ESPECIALLY CHILDREN, ABOUT SOUTH LOUISIANA'S UNIQUE HERITAGE, POLITICS, AND CULTURE.",0,N/A,N/A,N/A
2007,KFOL,N/A,NEW ORLEANS,20,ANALOG,QUIZ BOWL VARSITY,CORE,LOCAL,MON-SUN 4PM,92,0,30,4,16,"EACH WEEK TWO DIFFERENT LOCAL HIGH SCHOOLS SEND SENIOR STUDENTS TO BE QUIZZED IN RANDOM SUBJECTS BY THE HOST. AS A RESORT, ONE STUDENT IS SELECTED AT THE END AS THE WINNER WITH THE MOST KNOWLEDGE.",99,N/A,N/A,N/A
2007,KFOL,N/A,NEW ORLEANS,20,ANALOG,QUIZ BOWL JUNIOR VARSITY,CORE,LOCAL,MON-SUN 4:30PM,92,0,30,4,16,"EACH WEEK TWO DIFFERENT LOCAL HIGH SCHOOLS SEND JUNIOR STUDENTS TO BE QUIZZED IN RANDOM SUBJECTS BY THE HOST. AS A RESORT, ONE STUDENT IS SELECTED AT THE END AS THE WINNER WITH THE MOST KNOWLEDGE.",99,N/A,N/A,N/A
2007,WDSU,NBC,NEW ORLEANS,3.42,ANALOG,POSTMAN PAT,CORE,NETWORK,SAT 10AM,4,0,30,4,8,"Postman Pat takes place in an English village and mines the social interdependencies of rural life for teaching children about problem solving and getting along with others. Postman Pat, our lead character has a mail route that takes him and his cat, Jesse, throughout the countryside delivering mail and advice to his constellation of neighbors. While Pat may encounter a problem of his own, he also frequently comes to the aid of his friends and family who run into seemingly unfixable dilemmas drawn from everyday life. Within each episode, the characters learn for example, how to get things done on time, fulfill their commitments, work cooperatively as a team, have confidence in their abilities, and be inclusive of others in order to get along. Children will see adults and children living and interacting with other respectfully and thoughtfully in very trusting and kindhearted relationships.",99,N/A,3.42,Y
2007,WDSU,NBC,NEW ORLEANS,3.42,ANALOG,DRAGON,CORE,NETWORK,SAT 10:30AM,13,0,30,4,8,"Dragon is based on the books by best-selling children's author Dav Pilkey, and is a stop-motion series for preschoolers about a kindhearted blue dragon named Dragon. Dragon is friendly and helpful, but tends to see things from a much different perspective than most of us--and that is where the fun begins. Set in a colorful world populated by a menagerie of animal pals, the series playfully explores themes that are universally identifiable to children: wanting a friend, being afaid of the dark, and trying new things.",99,N/A,3.42,Y
2007,WDSU,NBC,NEW ORLEANS,3.42,ANALOG,MY FRIEND RABBIT,CORE,NETWORK,SAT 11AM,13,0,30,4,8,"This show models constructive problem solving for young children, ages 4-8. In each episode, the story characters find themselves facing a different dilemma that is drawn from a typical childhood experience. Rabbit and Mouse usually lead us through creative problem solving, which involves tenacity and working in teams. The group may figure out how to make the most of a bad situation, invent toys from everyday objects, solve some of natures riddles, respect their differences, or take care of others who need a little extra help. The characters specialize in converting a challenge into a social activity filled with optimism, creativity and humor. By showing viewers how the characters work together to come up with possible solutions, and persist with new ideas when one solution fail, the series helps children learn to out of the box and figure out innovative solutions to problems in their everyday lives.",99,N/A,3.42,Y
2007,WDSU,NBC,NEW ORLEANS,3.42,ANALOG,3-2-1 PENGUINS!,CORE,NETWORK,SAT 11:30AM,13,0,30,4,8,"3-2-1 Penguins! tells the story of two young kids, Jason and Michelle, and four out-of-this-world penguins, as they explore the galaxy--and learn important lessons and values along the way.",99,N/A,3.42,Y
2007,WDSU,NBC,NEW ORLEANS,3.42,ANALOG,VEGGIE TALES,CORE,NETWORK,SAT 12PM,13,0,30,4,8,"This is an award winning 3D animated series that teaches kids values like honesty, kindness and forgiveness in a delightfully wacky way. The series follows the hilarious adventures of Bob the Tomato, Larry the Cucumber and a bushel full of their vegetable friends as they learn important life lessons. Each episode includes infectious ""Silly Songs"", usually sung by Larry the Cucumber, that help reinforce the values-based message.",99,N/A,3.42,Y
2007,WDSU,NBC,NEW ORLEANS,3.42,ANALOG,JANE AND THE DRAGON,CORE,NETWORK,SAT 12:30PM,11,2,30,4,8,"Jane & the Dragon is a coming of age story about a middle-class medieval girl who lives in the Royal Court with her family. As an only child, Jane is raised to be a Lady-in-Waiting but through her determination and a stroke of luck, she ends up being trained as a Knight in the King's Guard instead. Acompanied by her best friend, a giant green Dragon who lives in her backyard, Jane experiences a series of adventures that test her character and her skills as a young knight in a castle full of friends and foes. Each episode in the show takes us through the problems and challenges, Jane encounters and the process she goes through to find the solutions for them.",2,N/A,3.42,Y
