Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2001,WADL-TV,N/A,DETROIT,3.5,ANALOG,THE MAGIC SCHOOL BUS,CORE,NETWORK,MON-FRI 2:30-3:00 PM,66,0,30,6,9,"A significant purpose of Scholastic's ""The Magic School Bus"" is to educate and inform children between 6 and 9 years of age. The educational and informational objectives of the series are to: motivate children's interest in science; introduce science ideas; inspire positive attitudes toward science and education; and model age appropriate science problem solving behavior.",99,N/A,N/A,N/A
2001,WADL-TV,N/A,DETROIT,3.5,ANALOG,SCOPE,CORE,SYNDICATED,SAT 7:30-8:00 AM,13,0,30,12,17,"This exceptional series, filmed in part at California State University, Long Beach, investigates over 200 diverse subjects from the realms of science, technology and nature through current happenings unknown to the public, as well as compelling stories of the human condition. Some of the more fascinating topics involve well-know personalities: the astonishing work of the legendary Jane Goodall with chimpanzees; the insightful revelations of astronauts John Glenn and Gene Cernin concernning their space travel experiences; the controversial stance of Dr. Craig Venter on genetic engineering; and the convictions of Dr. Richard Gott that time-travel isn't a myth. Twelve Nobel Prize winners are featured, further boosting the stature of this series.",99,N/A,N/A,N/A
2001,WADL-TV,N/A,DETROIT,3.5,ANALOG,KIDS TALK SPORTS,CORE,SYNDICATED,SAT 7:00-7:30 AM,13,0,30,13,16,"The educational objective of this program is to guide teens with the knowledge of an accomplished and sucessful adult in the world of sports. Important issues facing kids will be addressed such as competition, value of physical fitness, cheating, violence, value of education, drug abuse, etc. This show will provide a model to inspire kids/teens to meet and overcome challenges in their own lives.",99,N/A,N/A,N/A
2001,WBXD-LP,MTV2,DETROIT,3,ANALOG,ZEBBY'S ZOO,CORE,SYNDICATED,TUES 7:00-7:30 AM & 8:00-8:30 AM,26,0,30,2,6,"Zebby's Zoo follows the many adventures of Zebby the talking Zebra and his friends. Zebby's Zoo furthers the educational and informational needs of children ages 2 to 6 by introducing younger children to good values, fitness/health, basic spelling and arithmetic, along with home and neighborhood safety.",99,N/A,N/A,N/A
2001,WBXD-LP,MTV2,DETROIT,3,ANALOG,DID YOU EVER WONDER,CORE,SYNDICATED,TUES 7:30-8:00 AM,13,0,30,8,12,"Did You Ever Wonder is a ""nationally acclaimed"" children's series that furthers the educational and informational needs of children ages 8 to 12. Did You Ever Wonder provides answers to the why's and how's on a wide variety of topics such as making chocolate, cereal and paper and how computers are built.",99,N/A,N/A,N/A
2001,WBXD-LP,MTV2,DETROIT,3,ANALOG,LOVE TO TALK,CORE,SYNDICATED,TUES 8:30-10:00 AM,13,0,90,12,16,"Love To Talk furthers the educational and informational needs of children ages 12 to 16 by focusing on the many problems encountered by young teens and pre-teens. This ""Larry King"" type television talk show is hosted by Robert Holt of L.O.V.E. (Let Our Violence End), an Arkansas based intervention and prevention organization that has developed a nationwide reputation for reaching out to teens. Love To Talk mediated calls from teens, parents, and educators and includes topics such as teen sex, relationships, drugs and alcohol, teen pregnancy, racism and numerous other topics that directly affects the young people of today.",99,N/A,N/A,N/A
2001,WDIV,NBC,DETROIT,3,ANALOG,CITY GUYS,CORE,NETWORK,SAT 10:00-10:30 AM,13,0,30,13,16,"""City Guys"" originates at a densely populated, multi-ethnic public high school in the heart of Manhattan. Through its characters the show demonstrates that what we see doesn't begin to tell the story about who people really are and what life is really like. Two young men who seem to be opposites in all the obvious ways - race, economic background, culture, clothes and music - are thrown into a friendship and working relationship by their wise and acerbic principle. The boys actually have a lot in common - they are both bright, they want to be more than the negative images they sometimes project, and they have never been motivated to really think, reflect, or act beyond the superficial. As they deal with the pressures of big city life, they learn that getting beyond the superficial and seriously dealing with a deeper reality is the critical path to attaining success",99,N/A,N/A,N/A
2001,WDIV,NBC,DETROIT,3,ANALOG,ALL ABOUT US,CORE,NETWORK,SAT 10:30-11:00 AM,13,0,30,13,16,"""All About Us"" focuses on the development of four teen girls who live and attend high school in Chicago. They come from very different family backgrounds, and have different strengths, but share a bond of friendship. Their different talents, perspectives, and family experiences become the platform for illustrating alternative approaches to understanding and solving problems. The overarching goal of the series is to model a learning experience for the audience, where the primary character goes from one state of knowledge to another, higher state of knowledge by the end of the episode. Each week, embedded in the story narrative, a lesson is presented to the audience that relates specifically to teen concerns. Topics include interracial understanding, using compromise to avoid negative conflict, effective communication with parents, the hazards of risk-taking, saying ""no"" to peer pressure, and using logic to solve your problems.",99,N/A,N/A,N/A
2001,WDIV,NBC,DETROIT,3,ANALOG,JUST DEAL,CORE,NETWORK,SAT 11:00-11:30 AM,13,0,30,13,16,"""Just Deal"" focuses on the development of three teens who are uniquely different from one another yet forge deep bonds of friendship through their shared interests and problems. As these three navigate their way through high school, they will deal with all the important issues of adolescence, modeling their problem-solving and decision-making for the teen audience. The overarching goal of this series is to take the viewer from one level of knowledge to a more informed or higher level of knowledge within each episode. Topics include racial identity, understanding and accepting loss, facing failure, effective communication, conflict management, personal responsibility, service to others, trust and betrayal, academic achievement, life balance, and tolerance.",99,N/A,N/A,N/A
2001,WDIV,NBC,DETROIT,3,ANALOG,SKATE,CORE,NETWORK,SAT 11:30-12:00PM 10/6-11/17; 12:00-12:30 PM 11/24-12/29 (A) SEE QUESTION #11,13,0,30,13,16,"This show focuses on the overarching challenge of teens -- accepting the reality that they must develop a sense of personal responsibility and life purpose even though they will always be tested to embrace a culture of bravado and risk. The main character in this show is academically gifted but he is also trying to become accepted as a radical skater. With his friends, his father, and a variety of other characters who have some impact on his life, our lead shows us how hard it is to be successful in more than one way. The characters come from diverse family situations. Our main character and his father model a trusting and communicative relationship even through very difficult situations. Each week, the story takes the audience from one level of knowledge to another as the main character and his friends learn how to establish priorities, become professional about their work, and develop a good sense of judgment about people and situations.",99,N/A,N/A,N/A
