Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Stargate: Infinity,Core,Network,Saturdays 7-7:30AM,13,0,30,9,11,"In every episode, the Stargate Explorers enter another new world. About the only things they can be sure of are that they will encounter life forms and cultures very different from their own, that they will face problems that require functioning smoothly as a team, and that a team is only as strong as the character and abilities of its individual members. At its core, ""Stargate-Infinity"" explores issues, attitudes, and behaviors important to learning how to get along with others - whether those others are from different races, cultures, and species, or from their own team of trainees. The young explorers serve as models for the young audience. As the cadets learn hard lessons about such things as trying to see the world from the perspective of other cultures, the positive benefits in diversity, or how to mesh their own strengths and abilities with those of others on the team, so too do young viewers. The series examines fundamental issues about how and why to get along with others who may be very different from oneself, and about the kinds of abilities and strength of character necessary to be a good Stargate Explorer - and a good person.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Sherlock Homes in the 22nd Century,Core,Network,Mon and Tues 3-3:30PM,27,0,30,9,11,"The series is designed to build problem-solving and informational management skills and to model the pro-social values and behaviors associated with enduring friendships and effective teamwork. Problem solving themes are illustrated in each episode which also demonstrate fundamental principles of gathering, evaluating, and interpreting information and using it to imagine, present and test plausible scenarios. It is the intent of the series to motivate children to see critical thinking and team problem-solving as exciting, fun and within their capacity.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Archie's Weird Mysteries,Core,Network,"Wed, Thurs, Fri 3-3:30PM",39,0,30,8,11,"Each week Archie and the gang negotiate their way through yet another ""weird mystery."" They encounter many of the same problems and issues confronting today's pre-teens: how to get along with others; how to build and maintain self-confidence; what kinds of values and behaviors lead to both self-respect and respect from others. Because Archie, Jughead, Betty, Veronica and their classmates are engaging characters with whom young viewers easily identify, they serve as excellent role models. As they deal with such pro-social issues as honesty, perseverance, dependability diversity, self-reliance, and self-respect, their struggles and what they finally learn provide young viewers with the kinds of ""life lessons"" that study after study indicates parents and teachers value.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,So You Want to Be,Core,Syndicated,Sundays 9-9:30AM,13,0,30,6,12,"This upbeat, interactive series explores career opportunities for young people. Hosts Melody Young and Jeff Gardner visit professionals in their work environments, from a zoo to a television studio and from an electric guitar workshop to the controls of an airplane, to get firsthand information about a diverse selection of careers. Each professional gives personal insight into their job description, what it takes to get there, what the possibilities are within the profession and how a typical day unfolds.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Scope,Core,Syndicated,Sundays 9:30-10AM,13,0,30,13,16,"Scope is a series developed to enlighten and educate young people and their families about science, modern technology, medicine, nature and the people behind the headlines. The series sparks interest in independent exploration of the different topics presented and supports fundamental values conducive to higher education. Scope features a comprehensive variety of ideas, unusual facts, revelations and solutions from the past, present and future. Some examples of the topics covered are Jane Goodall and her amazing adventures with chimpanzees, giant turtles, forensics, nuclear shelters, fire ants, time travel, UFOs, DNA testing drug technology, human cloning, smart rats, dinosaurs, noiseless helicopters and smart cell phones.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Awesome Adventures,Core,Syndicated,Sundays 10-10:30AM,13,0,30,13,16,"The program is designed to entertain and inform kids about the histories and cultures of the places they visit during each week's Awesome Adventure. Children travel the world and experience the excitement of journeys while learning about the beauty of nature, its creatures, and the people who inhabit the land. The shows are designed to make learning fun.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Wild About Animals,Core,Syndicated,Sundays 10:30-11AM,13,0,30,13,16,"Educates and informs children by bringing them the most entertaining and interesting stories about the world's most fascinating animals. Each episode consists of at least four stories designed to teach children about exotic and unique animals from the wild, as well as educate them further about animals they see everyday.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,The Pet Shop,Core,Syndicated,Sundays 11-11:30AM,13,0,30,13,16,"The Pet Shop is an engaging program for teens and their families. The knowledgeable content of host Marc Morrone and his menagerie of animal friends also captures the attention of younger children. Step into the most entertaining pet shop around as Marc Morrone guides viewers through the fun and frenetic world of pets. Playing ringmaster to the countless pets that jump, crawl, fly and bark all around him, Mark provides a lively and offbeat look at what makes pets special. With unique advice and helpful tips on anything from supplementing a lizard's diet with peach baby food to housebreaking a puppy, this modern day Dr. Doolittle presents a warm and unscripted program that's part neighborly chat, and part animal kingdom insight. Marc's useful information will help pet lovers of all ages to better understand and care for all creatures great and small.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,Wild Moments,Core,Syndicated,Sundays 11:30-12PM,13,0,30,13,16,"Features the lifestyles and habitats of an incredible array of mammals, birds, reptiles, fish and insects, from the backyard, to the fields and forest beyond, introducing viewers to their fuzzy neighbors along the way. Host Jack Hubley's good-natured humor and passion for the animal kingdom help him convey his contagious excitement and desire to share his special knowledge of wildlife. Wild Moments is an educational program addressed to young adolescents. Its primary educational objectives are: to provide a positive learning context for the acquisition of knowledge, to familiarize viewers with the diversity of animal life in the wild, to provide viewers with information about the attributes and habitat of different wild animal species, to help viewers become more informed regarding approaches to wild animals, while at the same time providing them with information regarding dangers and threats, to foster curiosity about wild animals, to motivate viewers to become involved in wild life related activities, to increase awareness of the importance of conservation and provide information for enhancing conservation of the environment and animal diversity, to provide information regarding sites in which wild life may be observed such as zoos, parks and aquaria, and the role these sites play in conservation and education, to indicate the ecological importance and contribution of particular wild animals and to stimulate interest in biological and related scientific fields.",99,N/A,N/A,N/A
2002,K13VC,FOX BOX,"Austin, TX",6,Analog,American Athlete,Non-Core,Syndicated,Fridays 11-11:30PM (10/4-10/25) & 11:30pm-12AM (11/1-12/20),12,0,30,13,16,"The American Athlete is a program where sport stars of extremely high distinction and repute in their respective fields are interviewed. In this show, the host, Byron Allen, dwells deep into the athletes inner personality by asking succinct and poignant questions from their early childhood to the time they achieved stardom. As the athletes share their trials, tribulations and growing pains, children and teens ages 13 and up can particularly relate to these life experiences. The answers in particular by the athletes instill self confidence, perseverance and the need to achieve similar goals among the younger viewers. The series offers and satisfies certain key educational and emotional needs by providing to the viewer a sense of discipline, rigor and a want to attain perfection in whatever field he or she pursues.",99,N/A,N/A,N/A
