Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2002,WCPO,ABC,Cincinnati,3,Analog,DISNEY'S TEAMO SUPREMO,Core,Network,Saturdays/9:00-9:30 AM ET,13,0,30,7,10,"“Disney's Teamo Supremo” feature three elementary school children who are superheroes. Crandall, Brenda and Hector (a Hispanic boy) possess high-tech tools, which give them extraordinary physical powers. These enable them to help the state Governor and Chief of Police to restore law and order threatened by villains or criminals and those who would exploit the innocent or weak. Working as a team, the children use their wits to foil and apprehend evildoers, yet they must still do their homework and finish household chores when a Teamo adventure is done! The series features plots that depict flexible thinking, problem solving and positive values. Among the values that this series explores are: facing fears and self-doubt, standing up for one’s beliefs, dealing with peer pressure, relating to authority, dealing with rules/fairness, appreciating differences, maintaining loyalty to family, and persevering.",99,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,DISNEY'S RECESS,Core,Network,Saturdays/9:30-10:00 AM ET,13,0,30,8,12,"""Disney's Recess"" is a collection of stories about six fourth-grade children who attend public school. These children are an ethnically diverse and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or conflicts with teachers' favored students. Series episodes provide opportunities for parent/child discussions about values.",99,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,DISNEY'S FILLMORE!,Core,Network,Saturdays/10:00-10:30 AM ET,13,0,30,9,12,"“Fillmore!” is a detective series that takes place in a middle school. The stars of the stories are the members of Middle School’s Safety Patrol, a multi-ethnic group of youth who wear the orange sash and badge of peer authority. They investigate and foil misdeeds in the school setting. Cornelius Fillmore, a boy with a history of disciplinary problems, upon entering Middle School, resolved to change his ways. He joined the Safety Patrol, focusing keen problem-solving skills and physical prowess in service of order and fairness. His Safety Patrol partner, the brilliant Ingrid Third, had also had disciplinary problems. She had attended a number of schools. Ingrid and Fillmore work to detect clues as to the identity of perpetrators of school mischief such as bullying, cheating, theft, graffiti, scams, and prejudicial behavior. Series episodes illustrate developmentally appropriate issues, among which are competition and peer pressure, coping with change, improving relationships with teachers and administrators, and dealing with family rules. Within the mystery plots are woven messages about honor, conscience and trust.",99,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,DISNEY'S RECESS,Core,Network,Saturdays/10:30-11:00 AM ET,13,0,30,8,12,"""Disney's Recess"" is a collection of stories about six fourth-grade children who attend public school. These children are an ethnically diverse and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or conflicts with teachers' favored students. Series episodes provide opportunities for parent/child discussions about values.",99,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,LIZZIE MCGUIRE,Core,Network,Saturdays/11:00-11:30 AM ET,13,0,30,9,12,"""Lizzie McGuire"" is the story of an ingenious twelve-year-old girl who attends an ethnically diverse middle school. Her best friends are Miranda, a feisty Hispanic girl, and a boy named Gordo. Lizzie has a gifted younger brother who is frequently the source of conflict. Their parents handle their children's crises with humor and affection. Stories are realistic, revolving around school issues, rules, peer pressure, the struggle to find a comfortable identity, trust, facing one's mistakes, and the emotional ups-and-downs of pre-adolescence. Particular strengths of this series are its believability and the creation of a live action series that features a strong, positive girl in the lead role.",99,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,THE PROUD FAMILY,Core,Network,Saturdays/11:30-12:00 AM ET,10,3,30,10,13,"“The Proud Family” revolves around the daily activities of fourteen-year-old Penny Proud and her African-American family consisting of parents Trudy Proud (a veterinarian) and Oscar Proud (self-employed businessman), a no-nonsense Grandmother Suga Mama who resides with the family, twin sisters BeBe and CeCe. Penny’s friends Dijonay and Sticky, and the neighboring Boulevardez family, whose daughter, La Cienega, is Penny’s rival. Teachers and classmates also populate the stories. The majority of the characters in this children’s series are ethnic minorities. Penny faces the struggles of adolescence along with the challenge of balancing academic life (middle school) and home obligations. Series episodes explore issues particularly relevant to 10 to 13 year olds: maintaining social relationships, overcoming self-doubt, standing up for one’s beliefs, dealing with peer pressure, relating to authority and rules, assuming responsibility, appreciating differences (gender, race, and generational), maintaining loyalty to family, and cultivating values such as honesty and persistence.",3,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,"BOO! TO YOU, TOO, WINNIE THE POOH!",Non-Core,Network,10/25/2002 / 8:30-9:00 PM ET,1,0,30,3,6,Pooh and the gang endure a wild adventure through the 100 Acre Wood as they help Piglet overcome his fear of Halloween.,99,N/A,N/A,N/A
2002,WCPO,ABC,Cincinnati,3,Analog,A WINNIE THE POOH THANKSGIVING,Non-Core,Network,11/21/2002 / 8:30-9:00 PM ET,1,0,30,3,6,"This special follows Pooh and the gang's antics on a wild search for the ingredients for a perfect Thankgiving feast. When the search goes awry, Pooh and his pals frantically assemble a hysterically untraditional holiday dinner - and ultimately learn that Thanksgiving is about being thankful for what you have, not what you think you should have.",99,N/A,N/A,N/A
2002,WKRC,CBS,Cincinnati,3,Analog,BLUE'S CLUES,Core,Network,Saturday 10:00 - 10:30AM,13,0,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WKRC,CBS,Cincinnati,3,Analog,DORA THE EXPLORER,Core,Network,Saturday 10:30 - 11:00AM,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WKRC,CBS,Cincinnati,3,Analog,HEY ARNOLD!,Core,Network,Saturday 11:00am - 11:30am,13,0,30,6,11,"This series revolves around the adventures of nine-year-old Arnold, who lives in his grandparents' boarding house, where he must interact with a group of eccentric boarders, as well as with his friends and other neighborhood children. Arnold uses his creativity, resourcefulness and calm to deal with the issues presented by life as a fourth grader in the big city. The objectives of this series are to help elementary school aged children to acquire better personal and social development skills through life-lessons, themes and stories that will cause them to think, assess, explore and monitor their own behavior, and to introduce them to a variety of people and issues in order to provide them with a springboard for understanding experiences in their own lives. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WKRC,CBS,Cincinnati,3,Analog,THE WILD THORNBERRYS,Core,Network,Saturday 11:30AM - 12:00PM,13,0,30,6,11,"This program follows the travels of Eliza Thornberry, whose parents produce nature documentaries and wander the globe in search of exotic places, plants and animals. Eliza has the ability to talk to animals, and her special gift allows her to see and understand the natural world in a very close and personal way. The objectives of the program are to help children learn concepts related to plants, animals and general ecology, and to experience the family interactions of children with parents who are committed to intellectual pursuits and have unique lifestyles. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WKRC,CBS,Cincinnati,3,Analog,AS TOLD BY GINGER,Core,Network,Sundays 7:00-7:30AM: 7:30-8:00AM,12,1,30,6,11,"This series is about the life of junior high school students as seen through the eyes of Ginger, a sixth grader who attempts to navigate between the worlds of popular and unpopular cliques. Ginger's analytic nature allows her to critique the prevailing social hierarchy, while also understanding the desire to be accepted. The objective of the program is to assist children in analyzing, interpreting and successfully negotiating early individual and group experiences that they may have in their families, schools and communities. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",1,N/A,N/A,N/A
2002,WKRC,CBS,Cincinnati,3,Analog,PELSWICK,Core,Network,Sunday 7:30a - 8:00a,8,0,30,6,11,"Pelswick is a smart, mischievous leader of a close group of friends. He is also confined to a wheelchair because of an automobile accident, but refuses to allow this fact to prevent him from being fully integrated into the life of his community or from taking on challenges and risks. Pelswick's advisor and mentor is an irreverent, spiritual figure named Mr. Jimmy, who appears only to Pelswick. The objectives of the program are to teach children that a handicapping condition does not preclude a life full of the same types of successes and disappointments experienced by any other person, and to present to children through the behavior and emotions of the characters some of the social issues they may face. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
