Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2000,KATU,ABC,"Portland, OR",3.12,Analog,Disney's One Saturday Morning ,Core,Network,Saturdays/9:00am,11,4,120 minutes,8 years,12 years,"This two-hour program block features three half-hour educational series in combination with various short-form educational elements. The latter include ""Find Out Why"" (physical science shorts produced in association with the National Science Foundation), ""Great Minds...Think For Themselves"" (American history segments voiced by Robin Williams), ""What's My Name?"" (facts about interesting figures in world history), ""What's the Diff?"" (game segments that teach visual discrimination and analytical skills), ""Let's Go!"" (geography and cultural information segments) and ""Flyndiggery Do: Where'd It Go?"" (short segments describing animal behavior). ""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide opportunities for parent/child discussions about values. ""Disney's The Weekenders"" introduces four twelve-year-olds who have been friends since kindergarten. They attend middle school in southern California and spend time together on weekends. Their family circumstances are diverse: Tino is the only son of a single mother; Carver is the middle child in an affluent African-American family; Tish comes from an Eastern European immigrant family and Lor is the only girl among fourteen sports-minded brothers. Stories explore topics such as parent/child relations, sibling rivalry, acculturation, competition vs. compromise, responsibility, honesty, peer acceptance and loyalty. ""Disney's Teacher's Pet"" Via a magical transformation, nine-year-old Leonard Helperman's dog ""Spot"" discovers that he is able to talk and walk upright. He seizes the opportunity to fulfill a lifelong ambition: to go to school. Dressed in some of Leonard's clothes, Spot becomes ""Scott Leadready,"" reveling in the challenge of learning fourth-grade spelling, math and history. The fourth-grade teacher, Mrs. Helperman, is Leonard's mother. She is also a single parent. This series is built around the privilege of being able to attend school and value of education. Stories teach honesty, cooperation, peer team work, problem-solving, respect for rules--particularly in the school setting--and empathy. ""Spot/Scott's"" extraordinarily wide vocabulary introduces children to new vocabulary and its meaning in context.",N/A,N/A,N/A,N/A
2000,KATU,ABC,"Portland, OR",3.12,Analog,Disney's Pepper Ann,Core,Network,Saturdays/11:00am,11,4,30 minutes,10 years,12 years,"Pepper Ann is the daughter of a single working mother. She loves math and science and hopes to some day make a name for herself in biology or medicine. Pepper Ann and her Hazelnut Middle School friends demonstrate individuality, problem solving, perseverance, responsibility and creativity. While the primary educational focus of the series is building self-esteem--particularly that of girls--stories also break down gender and ethnic stereotypes and broaden the definition of ""family.""",N/A,N/A,N/A,N/A
2000,KATU,ABC,"Portland, OR",3.12,Analog,"Sabrina, The Animated Series",Core,Network,Saturdays/11:30am,13,2,30 minutes,8 years,12 years,"Twelve-year-old Sabrina Spellman, who is half witch and half mortal, is being raised in a non-traditional family consisting of her Uncle Quigley and two young aunts. Series episodes explore social and developmental issues such as peer pressure/competition, loyalty and friendship, responsibility, honesty, facing fears, speaking up for one's beliefs, etc. Family issues such as divorce and remarriage and household rules are also addressed.",N/A,N/A,N/A,N/A
2000,KATU,ABC,"Portland, OR",3.12,Analog,The New Adventures of Winnie the Pooh,Core,Network,Sundays/10:00am,13,0,30 minutes,3 years,6 years,"Based on the classic ""Winnie the Pooh"" books by author A.A. Milne, ""The New Adventures of Winnie the Pooh"" depicts the everyday lives of Christopher Robin and his companions Pooh, Piglet, Rabbit, Tigger, Eeyore, Owl and Gopher. Series episodes deliver strong messages about honesty, responsibility, persistence, cooperative effort, friendship and caring. Many stories are designed to help young children distinguish between fantasy and reality and overcome common childhood fears.",99,N/A,N/A,N/A
2000,KATU,ABC,"Portland, OR",3.12,Analog,ABC Kids' Matinee: Disneys' Doug Quailman,Non-core,Network,Saturday/5:30am (Oct 21),1,0,90 minutes,8 years,12 years,"This special uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, episodes promote values such as honesty, loyalty, fairness and respect for individual differences. These stories also encourage creative writing and artistic expression.",99,N/A,N/A,N/A
2000,KATU,ABC,"Portland, OR",3.12,Analog,"Winnie the Pooh and Christmas, Too",Non-core,Network,Sunday/7:00pm (12/3/00),1,0,30 minutes,3 years,6 years,"Based on the classic ""Winnie the Pooh"" books by A.A. Milne, ""Winnie the Pooh and Christmas, Too"" depicts Christopher Robin and his companions Pooh, Piglet, Rabbit, Tigger, Eeyore, Owl and Gopher, dealing with holiday gift giving. Each one comes to realize that holiday happiness is derived from giving, not receiving, and that ""being with friends is the nicest gift of all.""",99,N/A,N/A,N/A
2000,KGW,NBC,"Portland, OR",3,Analog,City Guys B,Core,Network,Saturdays/10:00am,9,4,30 minutes,13 years,16 years,"“CITY GUYS” ORIGINATES AT A DENSELY POPULATED, MULTI-ETHNIC, PUBLIC HIGH SCHOOL IN THE HEART OF MANHATTAN. THROUGH ITS CHARACTERS, THE SHOW DEMONSTRATES THAT WHAT WE SEE DOESN’T BEGIN TO TELL THE STORY ABOUT WHO PEOPLE REALLY ARE AND WHAT LIFE IS REALLY LIKE. TWO YOUNG MEN, WHO SEEM TO BE OPPOSITES IN ALL THE OBVIOUS WAYS--RACE, ECONOMIC BACKGROUND, CULTURE, CLOTHES AND MUSIC--ARE THROWN INTO A FRIENDSHIP AND WORKING RELATIONSHIP BY THEIR WISE AND ACERBIC PRINCIPAL. THE BOYS ACTUALLY HAVE A LOT IN COMMON--THEY ARE BOTH BRIGHT, THEY WANT TO BE MORE THAN THE NEGATIVE IMAGES THEY SOMETIMES PROJECT, AND THEY HAVE NEVER BEEN MOTIVATED TO REALLY THINK, REFLECT, OR ACT BEYOND THE SUPERFICIAL. AS THEY DEAL WITH THE PRESSURES OF BIG CITY LIFE, THEY LEARN THAT GETTING BEYOND THE SUPERFICIAL AND SERIOUSLY DEALING WITH A DEEPER REALITY IS THE CRITICAL PATH TO ATTAINING SUCCESS. *On 10/21, program was scheduled in its secondary time period at 4:00 PM. Due to a live sports overrun, program slid in its entirety to a 4:30 PM start.",N/A,N/A,N/A,N/A
2000,KGW,NBC,"Portland, OR",3,Analog,Inside Stuff,Core,Network,Saturdays/10:30am,9,4,30 minutes,13 years,16 years,"“NBA INSIDE STUFF” IS A HALF-HOUR NEWS MAGAZINE PROGRAM DIRECTED AT TEENS BETWEEN THE AGES OF 13-16. THE PROGRAM FEATURES THE PRO-SOCIAL OFF-COURT ACTIVITIES OF MALE AND FEMALE BASKETBALL PLAYERS, COACHES, TEAM PERSONNEL AND TEENAGE ATHLETES. OTHER FEATURES HIGHLIGHT ATHLETIC SKILLS, ATTITUDE AND KNOWLEDGE NEEDED FOR SUCCESSFUL ALTHLETIC COMPETITION AND PARTICIPATION. *Neither the primary or secondary time period was available on 10/1 due to The Olympics. Episode was delayed one week to 10/7 at 11 AM adjacent to other children's programming. **On 10/21, program was scheduled in its secondary time period at 4:30 PM. Due to a live sports overrun, program slid in its entirety to a 5:00 PM start.",N/A,N/A,N/A,N/A
2000,KGW,NBC,"Portland, OR",3,Analog,City Guys A,Core,Network,Saturdays/3:00pm,10,3,30 minutes,13 years,16 years,"“CITY GUYS” ORIGINATES AT A DENSELY POPULATED, MULTI-ETHNIC, PUBLIC HIGH SCHOOL IN THE HEART OF MANHATTAN. THROUGH ITS CHARACTERS, THE SHOW DEMONSTRATES THAT WHAT WE SEE DOESN’T BEGIN TO TELL THE STORY ABOUT WHO PEOPLE REALLY ARE AND WHAT LIFE IS REALLY LIKE. TWO YOUNG MEN, WHO SEEM TO BE OPPOSITES IN ALL THE OBVIOUS WAYS--RACE, ECONOMIC BACKGROUND, CULTURE, CLOTHES AND MUSIC--ARE THROWN INTO A FRIENDSHIP AND WORKING RELATIONSHIP BY THEIR WISE AND ACERBIC PRINCIPAL. THE BOYS ACTUALLY HAVE A LOT IN COMMON--THEY ARE BOTH BRIGHT, THEY WANT TO BE MORE THAN THE NEGATIVE IMAGES THEY SOMETIMES PROJECT, AND THEY HAVE NEVER BEEN MOTIVATED TO REALLY THINK, REFLECT, OR ACT BEYOND THE SUPERFICIAL. AS THEY DEAL WITH THE PRESSURES OF BIG CITY LIFE, THEY LEARN THAT GETTING BEYOND THE SUPERFICIAL AND SERIOUSLY DEALING WITH A DEEPER REALITY IS THE CRITICAL PATH TO ATTAINING SUCCESS. * On 10/7, program was joined in progress at 3:09 PM due to live sports overrun. **ON 10/21, due to a live sports overrun, program slid in its entirety to a 3:30 PM start. ***On 11/25, program was joined in progress at 3:01 PM due to a live sports overrun.",N/A,N/A,N/A,N/A
2000,KGW,NBC,"Portland, OR",3,Analog,Hang Time,Core,Network,Saturdays/3:30pm,10,3,30 minutes,13 years,16 years,"“HANG TIME"" FOLLOWS THE DEERING TORNADOES, A VARSITY BASKETBALL TEAM IN AN INDIANA HIGH SCHOOL THAT INCLUDES ONLY ONE FEMALE PLAYER. THE SERIES FOLLOWS THE STARTING LINE-UP THROUGH ITS BASKETBALL SEASONS AND EXPLORES BOTH PERSONAL THEMES OF ADOLESCENT LIFE, AS WELL AS THE SOCIAL THEMES WHICH RELATE TO SPORTSMANSHIP, FAIR PLAY, JEALOUSY, TEAMWORK, COOPERATION AND COMPETITION. AS THE TEAM PROGRESSES THROUGH EACH SEASON, THE AUDIENCE WILL SEE THEM DEVELOP SKILLS IN SEVERAL AREAS. THESE INCLUDE ESTABLISHING PRIORITIES, MANAGING CONFLICT, DEVELOPING SELF-CONFIDENCE, RESPECTING DIFFERENCES, AND REDUCING BIAS IN BEHAVIOR TOWARDS OTHERS. THERE IS AN EMPHASIS ON INTERPERSONAL COMPETENCE AND TEAMWORK WHICH DEMONSTRATES TO THE AUDIENCE WAYS TO DEVELOP POSITIVE SELF-CONCEPTS YET ALSO MAKE AND MAINTAIN EFFECTIVE SOCIAL RELATIONSHIPS. *On 10/21, due to a live sports overrun, program slid in its entirety to a 3:30 PM start.",N/A,N/A,N/A,N/A
