Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2001,KATU,ABC,"Portland, OR",3,Analog,Disney's Teacher's Pet,Core,Network,Saturdays/11:00am,10,3,30 minutes,8 years,12 years,"Via a magical transformation, nine-year-old Leonard Helperman's dog ""Spot"" discovers that he is able to talk and walk upright. He seizes the opportunity to fulfill a lifelong ambition: to go to school. Dressed in some of Leonard's clothes, Spot becomes ""Scott Leadready,"" reveling in the challenge of learning fourth-grade spelling, math and history. The fourth grade teacher, Mrs. Helperman, is Leonard's mother. She is a single parent. This series celebrates the privilege of being able to obtain an education. Stories teach honesty, cooperation, team work, resourcefulness, respect for rules (particularly in the school setting) and empathy. ""Spot/Scott's"" wide vocabulary exposes the audience to new vocabulary, used in context.",3,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Disney's Lloyd in Space,Core,Network,Saturdays/9:00am (through 12/8),10,2,30 minutes,8 years,12 years,"""Lloyd in Space"" is the story of an alien boy who attends Middle School in a galaxy far away. His mother, Nora, is the commander of the space station in Intrepidville, where Lloyd, his six-year-old sister Francine and his three buddies, Eddie, Kurt and Douglas live. Nora is a single parent. Many of the stories are set at school and invlove peer and friendship issues as well as school rules, procedures and authority conflicts. Episodes are designed to teach values, problem-solving, responsibility (as in a story about Lloyd's babysitting his younger sister, who runs away when he becomes overbearing, and several stories about taking responsibility for pets), and goal setting.",2,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Disney's Recess,Core,Network,Saturdays/9:30am,13,2,30 minutes,8 years,12 years,"""Disney's Recess"" is a collection of stories about six fourth-grade children who attend public school. These children are an ethnically diverse and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or conflicts with teachers' favored students. Series episodes provide opportunities for parent/child discussions about values.",2,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Disney's Recess,Core,Network,Saturdays/10:00am,13,3,30 minutes,8 years,12 years,"""Disney's Recess"" is a collection of stories about six fourth-grade children who attend public school. These children are an ethnically diverse and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or conflicts with teachers' favored students. Series episodes provide opportunities for parent/child discussions about values.",3,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Lizzie McGuire,Core,Network,Saturdays/10:30am,13,3,30 minutes,9 years,12 years,"""Lizzie McGuire"" is the story of an ingenious twelve-year-old girl who attends an ethnically diverse middle school. Her best friends are Miranda, a feisty Hispanic girl, and a boy named Gordo. Lizzie has a gifted younger brother who is frequently the source of conflict. Their parents handle their children's crises with humor and affection. Stories are realistic, revolving around school issues, rules, peer pressure, the struggle to find a comfortable identify, trust, facing one's mistakes, and the emotional ups-and-downs of pre-adolescence. Particular strengths of this series are its believability and the creation of a live action series that features a strong, positive girl in the lead role.",3,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Disney's Lloyd in Space,Core,Network,Saturdays/11:00am (12/15 - 12/29_,3,0,30 minutes,8 years,12 years,"""Lloyd in Space"" is the story of an alien boy who attends Middle School in a galaxy far away. His mother, Nora, is the commander of the space station in Intrepidville, where Lloyd, his six-year-old sister Francine and his three buddies, Eddie, Kurt and Douglas live. Nora is a single parent. Many of the stories are set at school and invlove peer and friendship issues as well as school rules, procedures and authority conflicts. Episodes are designed to teach values, problem-solving, responsibility (as in a story about Lloyd's babysitting his younger sister, who runs away when he becomes overbearing, and several stories about taking responsibility for pets), and goal setting.",99,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,"Sabrina, The Animate Series",Core,Network,Saturdays/11:30am (10/6 & 10/13),2,0,30 minutes,8 years,12 years,"Twelve-year-old Sabrina Spellman, who is half witch and half mortal, is being raised in a non-traditional family consisting of her Uncle Quigley and two young aunts. Series episodes explore social and developmental issues such as peer pressure/competition, loyalty and friendship, responsibility, honesty, facing fears, speaking up for one's beliefs, etc. Family issues such as divorce, remarriage and household rules are also addressed.",99,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Disney's Teacher's Pet,Core,Network,Saturdays/9:00am (12/15 - 12/29),3,0,30 minutes,8 years,12 years,"Via a magical transformation, nine-year-old Leonard Helperman's dog ""Spot"" discovers that he is able to talk and walk upright. He seizes the opportunity to fulfill a lifelong ambition: to go to school. Dressed in some of Leonard's clothes, Spot becomes ""Scott Leadready,"" reveling in the challenge of learning fourth-grade spelling, math and history. The fourth grade teacher, Mrs. Helperman, is Leonard's mother. She is a single parent. This series celebrates the privilege of being able to obtain an education. Stories teach honesty, cooperation, team work, resourcefulness, respect for rules (particularly in the school setting) and empathy. ""Spot/Scott's"" wide vocabulary exposes the audience to new vocabulary, used in context.",99,N/A,N/A,N/A
2001,KATU,ABC,"Portland, OR",3,Analog,Mary Kate & Ashley in Action,Core,Network,Saturdays/11:30am (10/20 - 12/19),11,3,30 minutes,9 years,11 years,"""Mary-Kate and Ashley in Action"" features two well-known, real-life siblings in a fanciful scenario. They play actors performing roles in a weekly movie about two young special agents whose adventures take them all over the world. Their sister ""team"" relationship is one in which cooperation, logical deduction, inventiveness and humor triumph. Mary-Kate and Ashley's friendship with a fellow team member, Chinese-American sixteen-year-old Rod Choi, is a close one, as is their relationship with Hispanic team member Ivan Quintero. Ivan is extremely gifted at technical and mathematical matters; his electronic inventions are a great asset to the team. In addition to problem-solving strategies, each episode teaches children values such as honesty, perseverence, kindness and respect for differences. As girls engaged in active, adventurous stories Mary-Kate and Ashley Olsen are particularly good role models for our school-aged audience.",3,N/A,N/A,N/A
2001,KGW,NBC,"Portland, OR",3,Analog,Northwest Newschannel 8 High School Sportshow,Core,Local,Saturdays/10:00am,13,1,30 minutes,13 years,16 years,"The High School Sportshow is a half-hour news magazine program directed at teens between the ages of 13 to 16. The program features the pro-social, on and off the field activities of male and female student athletes, coaches, student mentors and student families. The show is focused around messages that encourage the following values: school completion, community service, cooperation, tolerance of differences, and healthful practices and athletics. These educational and informational messages are conveyed through real-life examples, interview, and commentary by the program’s host. The program shows teens overcoming various obstacles and challenges in order to achieve their goals, and being awarded for their accomplishments. The youthful viewer identifies with the program messages not only because they see their peers, but also because they see their community, their school, and possibly, their friends. The adult caregivers can also rally around a local show, there the tangible examples of positive messages can be pointed to within their town.",1,N/A,N/A,N/A
