Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1999,KEYE,CBS,"Austin, TX",3,Analog,Anatole,Core,Network,Saturdays 8-8:30AM,13,0,30,5,9,"From the Caldecott award winning series by Eve Titus, this program follows the escapades of Anatole the mouse, who learns to function in both the worlds of humans and mice by being clever, determined, a hard worker, a dedicated husband and father, and a problem-solver. The objectives of the program are to encourage viewers to identify and select positive alternatives when faced with personal, interpersonal and social dilemmas and to teach children that dedication and personal effort make it possible to be better family members, friends, students, workers and citizens. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,Blaster's Universe,Core,Network,Saturdays 8:30-9AM,13,0,30,7,11,"Based on the widely-known educational Blaster CD-ROMs, this series, set in the year 2222, centers on the exploits of a Midwestern boy and his best friend, an alien girl, who fight crime and save the universe using only logic and problem-solving strategies. The objectives of the program are to provide viewers an opportunity to observe problem solving strategies and to think through for themselves problems related to general concepts involving math, science, language, history and geography. It also seeks to assist viewers to understand how friendship, teamwork, loyalty, sound reasoning and other personal traits and skills can be helpful in accomplishing goals. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,Rescue Heroes,Core,Network,Saturdays 9-9:30AM,12,1,30,7,11,"This series features a daring international team of young male and female emergency-response professionals who do battle with environmental and natural disasters, as well as deal with challenges involving personal situations. The objectives of the program are to introduce viewers to safety techniques and ecological principles, and to demonstrate to viewers how the development of traits such as courage, truthfulness, and hard work can assist them to solve problems. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",1,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,Flying Rhino Junior High,Core,Network,Saturdays 9:30-10AM,13,0,30,7,11,"In this series, four friends at Rhino Junior High use brains and brawn to deal with problems created by their nemesis Earl P. Sidebottom, who can transpose the school to faraway places and drop students into strange situations. Focusing episodically on the different members of the group, the program addresses a range of personal and social concerns faced by early adolescents, while integrating school curricular material relating to the language and creative arts, science, and history, as well as principles of critical thinking and problem solving. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,New Tales From the Cryptkeeper,Core,Network,Saturdays 10-10:30AM,13,0,30,7,11,"In this updated series, each episode focuses on a youthful main character in need of learning an important life lesson. The engagingly ghoulish character of the Cryptkeeper, well known to both elementary school aged and adolescent children, plays a role in helping each of these young characters to learn the value of such traits as perseverence, integrity and honesty and the importance of education and planning. The objectives of the program are to assist children in understanding both the positive and negative consequences that arise from different individual and group behaviors, and to help them gravitate toward choices that will enhance their personal development. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,Mythic Warriors: Guardians of the Legend,Core,Network,Saturdays 10:30-11AM,13,0,30,7,11,"Based on the Children's Choice award-winning books by Laura Geringer, this adventure series uses a modernized Mount Olympus to introduce children to the stories of classic Greek myths and legends, related by a storyteller who emphasizes questions of right and wrong, loyalty and ethical conduct. The program teaches positive life-lessons, such as the value of personal determination, courage and compassion, while cultivating an appreciation of reading and the storytelling tradition. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,Dumb Bunnies,Core,Network,Saturdays 9-9:30AM,1,0,30,5,9,"Dav Pilkey's book series, published by Scholastic, provides the basis for this program about a family of extremely naive bunnies, who use their idiosyncratic, nontraditional logic to solve problems. The objectives of the program are to introduce childrem to some principles of and creative approaches to problem-solving by exposing them to divergent ways of thinking, and to help them understand the importance of family relationships built on mutual respect, trust, and cooperation and the value of various positive personal and social behaviors. The program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KEYE,CBS,"Austin, TX",3,Analog,Hispanic Americans: Latinos and the American Game,Non-Core,Syndicated,(11/6/99) 12-1PM,1,0,60,12,18,"Baseball's Keith Hernandez hosts this fascinating look at the story of Latinos in America's favorite sport. It depicts the long and rich tradition of Latinos in baseball, from the rural ballparks of Cuba, Puerto Rico and the Dominican Republic to the Hall Of Fame heroics of Clemente, Aparicio, Alomar, and many others. The program is inspirational in nature in its depiction of courage, determination, and triumph on the part of the real life heroes it presents. The program helps to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
1999,KNVA,Warner Brothers,"Austin, TX",4.5,Analog,Histeria!,Core,Network,Mon-Fri 7:30-8AM,66,0,30,2,11,"Histeria is intended to spark an interest in and love of history in the minds and hearts of young viewers. With knowledge of history and analyzing past motivations, actions, and their results, youngsters can gain a basis for present-day performance and decision-making. By combining facts and comedy, Histeria is intended tokeep history alive, supply youngsters with a portion of the historical frame of reference missing in the schools, and challenge them to proceed with further learning.",99,N/A,N/A,N/A
1999,KNVA,Warner Brothers,"Austin, TX",4.5,Analog,Down at the Zoo (Spanish Language Version),Core,Syndicated,Sundays 9-9:30AM,13,0,30,4,10,"Down at the Zoo is designed to serve the educational and informational needs of children with a non-violent and entertaining cast of puppets enlightening youngsters about their own everyday problems. The cast includes a physically challenged character, a veterinarian, a nutritionist, a computer whiz and many other interesting characters that captivate the attention of children.",99,N/A,N/A,N/A
