Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Scholastic's Magic School Bus,Core,Network,Mon-Fri 7-7:30AM,66,0,30,6,9,"The educational and informational objective is to motivate children’s interest in science; introduce science ideas; inspire positive attitudes toward science and education; and model age appropriate science problem solving behavior. Each of the fifty-two half-hour episodes explores a different science topic through an animated journey aboard the magically transformed school bus to destinations such as the center of the earth, inside the human body, to outer space, to remote ecological environments, inside of a molecule, and inside of a plant.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Critter Gitters,Core,Syndicated,Sundays 7:30-8AM,13,0,30,9,14,"A group of neighborhood kids join forces with two veterinarians and an inventive professor to become a search and rescue unit, a detective agency, and a police force for animals. The Critter Gitters team works with authorities to solve animal mysteries, puzzling cases and even international crimes involving animals of every size, shape and species. The team solves ethical dilemmas that face children in everyday life, while learning about science, animals, biology, and geography.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,So You Want to Be,Core,Syndicated,Sundays 8-8:30AM,13,0,30,6,12,"This upbeat, interactive series explores career opportunities for young people. Hosts Melody Young and Jeff Gardner visit professionals in their work environments-- from a zoo to a television studio, from an electric guitar workshop to the controls of an airplane, to get firsthand information about a diverse selection of careers. Each professional give personal insight into their job description -- what it takes to get there, what the possibilities are within the profession and how a typical day unfolds.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,The Pet Shop,Core,Syndicated,Sundays 8:30-9AM,13,0,30,13,16,"The Pet Shop is an engaging program for teens and their families. The knowledgeable content of host Marc Morrone and his menagerie of animal friends will also capture the attention of younger children. Step into the most entertaining pet shop around as Marc Morrone guides viewers through the fun and frenetic world of pets. Playing ringmaster to the countless pets that jump, crawl, fly and bark all around him, Mark provides a lively and offbeat look at what makes pets special. With unique advice and helpful tips on anything from supplementing a lizard’s diet with peach baby food to housebreaking a puppy, this modern day Dr. Doolittle presents a warm and unscripted program that’s part neighborly chat, and part animal kingdom insight. Marc’s useful information will help pet lovers of all ages to better understand and care for all creatures great and small.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Wild About Animals,Core,Syndicated,Sundays 9-9:30AM,13,0,30,13,16,"Educates and informs children by bringing them the most entertaining and interesting stories about the world’s most fascinating animals. Each episode consists of at least four stories designed to teach children about exotic and unique animals from the wild, as well as educate them further about animals they see everyday.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Wild Moments,Core,Syndicated,Sundays 9:30-10AM,13,0,30,13,16,"Educates and informs children by bringing them the most entertaining and interesting stories about the world’s most fascinating animals. Each episode consists of at least four stories designed to teach children about exotic and unique animals from the wild, as well as educate them further about animals they see everyday.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Awesome Adventures,Core,Syndicated,Sundays 10-10:30AM,13,0,30,13,16,"The program is designed to entertain and inform kids about the histories and cultures of the places they visit during each week’s Awesome Adventure. Children travel the world and experience the excitement of journeys while learning about the beauty of nature, its creatures, and the people who inhabit the land. The shows are designed to make learning fun.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Real Life 101,Core,Syndicated,Sundays 10:30-11AM,13,0,30,13,16,"Five teenage hosts interview different people with different jobs and find out what it is that they do for a living. The teens ask people with colorful and challenging jobs, “What’s the best thing about your career?” “Why did you choose this field?” “What is your typical day like?” “What type of training did you need for your career?”. Other pertinent career information such as the proper way to shake hands, what to wear on a job interview, how to balance a checkbook, and what’s involved in networking is also provided on the program.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,The American Athlete,Core,Syndicated,Sundays 12-12:30PM,14,0,30,13,16,"The American Athlete is a program where sport stars of extremely high distinction and repute in their respective fields are interviewed. In this show, the host, Byron Allen, dwells deep into the athletes inner personality by asking succinct and poignant questions from their early childhood to the time they achieved stardom. As the athletes share their trials, tribulations and growing pains, children and teens ages 13 and up can particularly relate to these life experiences. The answers in particular by the athletes instill self confidence, perseverance and the need to achieve similar goals among the younger viewers. The series offers and satisfies certain key educational and emotional needs by providing to the viewer a sense of discipline, rigor and a want to attain perfection in whatever field he or she pursues.",99,N/A,N/A,N/A
2001,K13VC,FOX Kids,"Austin, TX",7,Analog,Life with Louie,Core,Network,Mondays 2-2:30PM,13,0,30,8,11,"The educational and informational objective of the program is to offer children the opportunity to explore issues and scenarios that are common to growing up, yet might be perplexing to children, such as how to cope with family and friends as part of this process. As children view this series, not only are they being entertained, they are learning valuable lessons. The program will contribute to meeting school standards for grades 3 to 6 in the category of Life Skills, in the areas of Thinking and Reasoning; Working with Others: and Self-Regulation.",99,N/A,N/A,N/A
