Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1999,WCPO,ABC,Cincinnati,4.5,Analog,DISNEY'S PEPPER ANN,Core,Network,Saturdays - 8-8:30 AM ET,13,0,30,10,12,"Pepper Ann is the daughter of a single working mother. She loves math and science and hopes someday to make a name for herself in Biology or Medicine. Pepper Ann and her Hazelnut Middle School friends demonstrate individuality, problem-solving, perseverance, responsibility and creativity. While the primary educational focus of the series is building self-esteem -- particularly that of girls -- stories also break down gender and ethnic stereotypes and broaden the definition of ""family.""",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,DISNEY'S 1 SATURDAY MORNING (FEATURING LONG AND SHORT-FORM EDUCATIONAL ELEMENTS),Core,Network,Saturdays - 8:30-10:30 AM ET,13,0,120,8,12,"This two-hour program block features three half-hour educational series in combination with various short-form educational elements. The latter include ""Great Minds...Think For Themselves"" (American history segments), a new series ""Who Am I?"" (descriptions of interesting figures in World History), ""What's The Diff?"" (game-type segments that teach visual and analytical skills), ""Let's Go!"" (geography and cultural information segments) and ""Flyndiggery Do: Where'd It Go?"" (short segments describing animal behavior). Disney's Doug -- This series uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, episodes promote values such as honesty, loyalty, fairness and respect for individual differences. They also encourage creative writing and artistic expression. Disney's Pepper Ann -- ""Pepper Ann"" features a resourceful twelve-year-old girl who is growing up in a single-parent family. Pepper Ann discovers the importance of speaking out for one's beliefs as well as the value of learning from one's mistakes. The primary educational focus of the series is self-esteem -- particularly that of girls. Disney's Recess -- ""Disney's Recess"" is a collection of animated stories about six fourth-grade children who attend public school. These children are an ethnically and gender-diverse group. Their experiences at Third Street School deliver messages about problems common to middle childhood: conflicts with authority figures, school and family rules, issues of fairness, peer pressure and coping with disappointment. A number of episodes revolve around class bullies or ""teacher's pets."" Series episodes provide a rich source of values-oriented discussion material for parents and children.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,UNCLE AL SHOW,Core,Local,Saturdays - 10:30 AM ET,13,0,30,3,6,"For more than 30 “The Uncle Al Show” entertained and educated tri-state pre-school children with stories, songs, arts & crafts, sketches and pantomimes. The children are exposed to music, art, and visits to many other places both far and near. Part of the show’s appeal can be tied to the participation of the children in the studio who actually take part in the majority of the program. This gives the children who are watching at home, the feeling they too are in the studio and participating with their friends. The messages within these programs are simple ones, presented in a simple fashion so that pre-schoolers can understand. Many community resources have been used on the program including the Cincinnati Zoo, Police and Fire Departments, Park Board, Natural History Museum, nutrition specialists, educators and others. WCPO will rebroadcast many of “The Uncle Al Show” programs in conjunction with our 50th Anniversary. While some of the programs may be 30 years old, the entertainment and educational value is timeless.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,THE NEW ADVENTURES OF WINNIE THE POOH,Core,Network,Saturdays - 11:30 AM-12 Noon ET,9,4,30,3,6,"Based on the classic ""Winnie The Pooh"" books by author A.A. Milne, The New Adventures Of Winnie The Pooh depicts the everyday lives of Christopher Robbin and his companions Pooh, Piglet, Rabbit, Tigger, Eeyore, Owl and Gopher. Series episodes deliver strong messages about honesty, responsibility, persistence, cooperative effort, friendship and caring. Many stories are designed to help younger children distinguish between fantasy and reality and overcome common childhood fears.",N/A,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Syndicated,"Saturdays, 7:00am ET",13,0,30,13,16,"In each episode the cameras follow Jack as he spends time with nature’s creatures across the continents. Jack talks with people that are knowledgeable about each animal and habitat, teaching as he goes. Each episode is designed to reveal to children the world around them in a way that presents positive role models and pro-social values within an environmentally responsible universe.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,THE ENQUIRER PREP SHOW,Core,Local,"Sundays, 11:30am ET",13,0,30,13,16,"“The Enquirer Prep Show”, a half-hour news magazine program directed at teens between the ages of 13-16. The program features the pro-social, off the field activities of male and female student athletes, coaches, student mentors and student families. The program segments are based on a curriculum inspired by the U.S. Department of Education’s Goal 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolution and global awareness. These educational and informational messages are conveyed primarily through real life examples, interviews and commentary by the program’s host. Weekly features on student athletes and other individuals help the audience see how these individuals were able to overcome various obstacles in order to achieve their goals.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,ABC'S SCHOOLHOUSE ROCK,Non-Core,Network,Saturdays - 11:27-11:30 AM ET,4,0,3,6,11,"This short-form educational program teaches concepts in grammar, math, U.S. history, science and finance by transforming these concepts into popular song, rhyme and amusing visuals. This method of presenting academic concepts has proven to be a powerful instructional tool.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,DISNEY'S DOUG,Non-Core,Network,Saturday - 10/2/99 - 11-11:30 AM ET,1,0,30,8,12,"This program uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, this program promotes values such as honesty, loyalty, fairness and respect for individual differences. It also encourages creative writing and artistic expression.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,DISNEY'S DOUG,Non-Core,Network,Saturday - 11/6/99 - 11-11:30 AM ET,1,0,30,8,12,"This program uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, this program promotes values such as honesty, loyalty, fairness and respect for individual differences. It also encourages creative writing and artistic expression.",99,N/A,N/A,N/A
1999,WCPO,ABC,Cincinnati,4.5,Analog,DISNEY'S DOUG,Non-Core,Network,Saturday - 11/27/99 - 11-11:30 AM ET,1,0,30,8,12,"This program uses humor and fantasy in depicting a twelve-year-old boy's struggles to develop self-confidence, define identity, resolve family and school problems and maintain friendships. Narrated via the journal entries of aspiring writer/cartoonist Doug Funnie, this program promotes values such as honesty, loyalty, fairness and respect for individual differences. It also encourages creative writing and artistic expression.",99,N/A,N/A,N/A
