Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2002,WBPX,PAX TV,"Boston, MA",3,Analog,Miracle Pets,Core,Network,Fridays 1-2PM,13,0,60,13,16,"Miracle Pets is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals doing heroic, extraordinary actions. Children learn postive role models, pro-social values and the importance of taking care of the pets in their lives.",99,N/A,N/A,N/A
2002,WBPX,PAX TV,"Boston, MA",3,Analog,Unbelievable Animal Rescues,Core,Network,Sundays 5-6PM,4,0,60,13,16,"Unbelievable Animal Rescues is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals resuing people and other animals from danger. Children learn positive role models, pro-social values, safety and animal protection.",99,N/A,N/A,N/A
2002,WBPX,PAX TV,"Boston, MA",3,Analog,Miracle Pets,Core,Network,Sundays 5-6PM,9,0,60,13,16,"Miracle Pets is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals doing heroic, extraordinary actions. Children learn postive role models, pro-social values and the importance of taking care of the pets in their lives.",99,N/A,N/A,N/A
2002,WBPX,PAX TV,"Boston, MA",3,Analog,Miracle Pets,Core,Network,Sundays 6-7PM,13,0,60,13,16,"Miracle Pets is a one (1) hour live-action program. This show is designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode explores different short re-enactments of pets/animals doing heroic, extraordinary actions. Children learn postive role models, pro-social values and the importance of taking care of the pets in their lives.",99,N/A,N/A,N/A
2002,WBZ,CBS,"Boston, MA",3,Analog,Blue's Clues,Core,Network,Sundays 7-7:30AM,13,0,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WBZ,CBS,"Boston, MA",3,Analog,Dora the Explorer,Core,Network,Sundays 7:30-8AM,13,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WBZ,CBS,"Boston, MA",3,Analog,Hey Arnold!,Core,Network,Saturdays 10-10:30AM,13,0,30,6,11,"This series revolves around the adventures of nine-year-old Arnold, who lives in his grandparents' boarding house, where he must interact with a group of eccentric boarders, as well as with his friends and other neighborhood children. Arnold uses his creativity, resourcefulness and calm to deal with the issues presented by life as a fourth grader in the big city. The objectives of this series are to help elementary school aged children to acquire better personal and social development skills through life-lessons, themes and stories that will cause them to think, assess, explore and monitor their own behavior, and to introduce them to a variety of people and issues in order to provide them with a springboard for understanding experiences in their own lives. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WBZ,CBS,"Boston, MA",3,Analog,The Wild Thornberrys,Core,Network,Saturdays 10:30-11AM,13,0,30,6,11,"This program follows the travels of Eliza Thornberry, whose parents produce nature documentaries and wander the globe in search of exotic places, plants and animals. Eliza has the ability to talk to animals, and her special gift allows her to see and understand the natural world in a very close and personal way. The objectives of the program are to help children learn concepts related to plants, animals and general ecology, and to experience the family interactions of children with parents who are committed to intellectual pursuits and have unique lifestyles. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WBZ,CBS,"Boston, MA",3,Analog,As Told by Ginger,Core,Network,Saturdays 11-11:30AM (x8) & 11:30-12PM (x5),13,0,30,6,11,"This series is about the life of junior high school students as seen through the eyes of Ginger, a sixth grader who attempts to navigate between the worlds of popular and unpopular cliques. Ginger's analytic nature allows her to critique the prevailing social hierarchy, while also understanding the desire to be accepted. The objective of the program is to assist children in analyzing, interpreting and successfully negotiating early individual and group experiences that they may have in their families, schools and communities. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
2002,WBZ,CBS,"Boston, MA",3,Analog,Pelswick,Core,Network,Saturdays 11:30-12PM,8,0,30,6,11,"Pelswick is a smart, mischievous leader of a close group of friends. He is also confined to a wheelchair because of an automobile accident, but refuses to allow this fact to prevent him from being fully integrated into the life of his community or from taking on challenges and risks. Pelswick's advisor and mentor is an irreverent, spiritual figure named Mr. Jimmy, who appears only to Pelswick. The objectives of the program are to teach children that a handicapping condition does not preclude a life full of the same types of successes and disappointments experienced by any other person, and to present to children through the behavior and emotions of the characters some of the social issues they may face. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,N/A,N/A,N/A
