Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2000,WCLJ,TBN,Indianapolis,6,Analog,GOSPEL BILL,Core,Network,Saturday 8:30am,10,3,30,6,12,GOSPEL BILL educates and informs children between the ages of 6 - 12 by teaching positive social skills and self awareness based on Biblical principles.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,JANICE'S ATTIC,Core,Network,Saturday 9:30am,10,3,30,4,8,"JANICE'S ATTIC educates and informs children between the ages of 4 - 8 about nature, personal health and the value of positive character qualities.",N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,JUST THE FACTS,Core,Network,Saturday 10am,10,3,30,10,16,JUST THE FACTS educates and informs children between the ages of 10 - 16 by teaching critical thinking and problem solving skills based on Bible principles to help adolescents deal with issues that affect them.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,KIDS AGAINST CRIME,Core,Network,Saturday 7am,11,2,30,5,12,KIDS AGAINST CRIME educates and informs children between the ages of 5 - 12 by exploring the real-life crimes committed against and by youth and the penalities for those who commit these crimes.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,THE REPPIES,Core,Network,Saturday 7:30am & 11am,21,5,30,3,9,THE REPPIES educates and informs children between the ages of 3 - 9 on valuable life lessons as if explores the decision making process of the important and sometimes difficult choices that children encounter.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,COLBY'S CLUBHOUSE,Core,Network,Saturday 11:30am,10,3,30,6,12,COLBY'S CLUBHOUSE educates and informs children between the ages of 6 - 12 about how to successfully deal with everday situations and challenges using the principles of the Bible.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,KIDS CLUB,Core,Network,Saturday 12pm,11,2,30,3,9,KIDS CLUB educates and informs children between the ages of 3 - 9 about history through the Bible as well as teaching children about safety and offering exercise instructions.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,FAITHVILLE,Core,Network,Saturday 9am 8:30am=aired 1 time,11,2,30,4,16,FAITHVILLE educates and informs children between the ages of 4 - 16 about the value of team work and the inportance of the individual within the community.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,KIDS LIKE YOU,Core,Network,Saturday 10:30am,10,3,30,6,12,KIDS LIKE YOU educates and informs children between the ages of 6 - 12 by presenting challenging situations with solutions that develop character.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,THIS GENERATION,Core,Network,Saturday 12:30pm,10,3,30,15,18,THIS GENERATION is a tallk show that educates and informs youth between the ages of 15 - 18 by discussing the real life experiences of young people and exploring how to deal successfully with today's issues.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,JOY JUNCTION,Core,Network,Saturday 8am,10,3,30,8,12,JOY JUNCTION educates and informs children between the ages of 8 - 12 by teaching Bible history and the development of social and moral values.,N/A,NA,NA,NA
2000,WCLJ,TBN,Indianapolis,6,Analog,VIRTUAL MEMORY,Core,Network,Saturday 1pm,11,2,30,13,17,VIRTUAL MEMORY is a Bible trivia show that educates and informs children between the ages of 13 - 17 by affirming positive social skills through biblical facts and principles.,N/A,NA,NA,NA
2000,WHMB,NA,Indianapolis,3,Analog,CRITTER GITTERS,Core,Syndicated,Saturday 7am,13,0,30,9,14,"This is a half-hour live action television program featuring a group of neighborhood kids who join forces with a couple of veterinarians and an inventive professor. The kids in turn become a search and rescue unit, a detective agency and a police force of sorts for animals. The Critter Gitters team works with authorities to solve animal mysteries, puzzling cases and even international crimes involving animals of every size, shape and species. This program meets the definition of core programming because each show contains educational material and information about science, animals, biology and geography, while the Critter Gitters solve ethical dilemmas that face children in everyday life.",99,NA,NA,NA
2000,WHMB,NA,Indianapolis,3,Analog,JIM FOWLER'S LIFE IN THE WILD,Core,Syndicated,Saturday 7:30am  ,13,0,30,13,16,"Each week Jim Fowler, former co-host of Mutual of Omaha's Wild Kingdom, and his two children will introduce a whole new audience to the wonder, excitement and adventure of the natural world. The hosts will take viewers to wild and exotic locations to meet up close the animals that will excite all audiences, especially those in the early teen yeras. Jim Fowler will also share his deep knowledge about the animal kingdom and share insight into how to better protect the natural environment some of the animals live in. This program meets the definition of core programming because children are informed and educated on many different things concerning the animal world and what they can do to make sure many of the animals and their environments survive to future generations.",99,NA,NA,NA
2000,WHMB,NA,Indianapolis,3,Analog,WILD ABOUT ANIMALS,Core,Syndicated,Saturday 8am,13,0,30,13,16,"This is an animal magazine type program that takes a look at pets, wildlife and other things involving animals and their owners. Various items appearing in the program include pet stories and tips for children on taking care of their pets, stories featuring animal heroes and K-9 cops, celebrity owners and their animals, various animal stars featured in movies and other things, and fascinating wildlife video and information along with animal bloopers. This program meets the definition of core programming because it educates and informs children how to respect the animal world, how to care for their own animals, and it equips them so they can better associate with the animal world.",99,NA,NA,NA
2000,WHMB,NA,Indianapolis,3,Analog,REAL LIFE 101,Core,Syndicated,Saturday 8:30am,13,0,30,13,16,"This is a program that provides entertaining and educational career guidance for young teenagers. In each episode, various careers are showcased on location at their particular job, giving the viewers a very realistic look into the day to day workings of many different careers. Real Life 101 has also established a 3D interactive web site for continuing viewer education. This program meets the definition of core programming because it educates and informs children on the numerous careers available to them, what the job will actually consist of and what they can expect on a day to day basis in that particular career.",99,NA,NA,NA
2000,WHMB,NA,Indianapolis,3,Analog,AWESOME ADVENTURES,Core,Syndicated,Saturday 11am,13,0,30,13,16,This half-hour weekly series for children will take them on fascinating adventures each week. Teenagers will experience everything from volcanic explorations to riding the rapids on famous rivers to visiting places all over the world. The program is about kids traveling the world and experiencing excitement whereever they go. This program meets the definition of core programming because children are informed and educated on the histories and cultures of the places they visit.,99,NA,NA,NA
2000,WHMB,NA,Indianapolis,3,Analog,YOUNG AMERICA OUTDOORS,Core,Syndicated,Saturday 11:30am,13,0,30,13,16,"Each week, two teenage hosts take children on an exciting outdoor adventure as experts and celebrities share their outdoors experiences. These outdoor activities include things such as camping, fishing, hiking, boating, rollerblading, and bicycling. The program also discusses safety tips, environmental issues and equipment needs that children will have for various activities. This program meets the definition of core programming because children are informed and educated on many outdoor activities. They are also taught safety tips and informed about equipment needs for these various outdoor activities.",99,NA,NA,NA
2000,WIIH-LP,CBS,Indianapolis,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Syndicated,Saturday 9am   ,5,0,30,12,16,This is a show where viewers learn about animals up close. There are profiles on animal habitats and food. Features zookeepers from across the country and animal professionals around the globe.,99,NA,NA,NA
2000,WIIH-LP,CBS,Indianapolis,3,Analog,WILD MOMENTS,Core,Network,Saturday 9:30am,5,0,30,12,16,"Addressed toward young adolescents, this program is designed to: familiarize viewers with the diversity of animal life in the wild; motivate viewers to become involved in wildlife-related activities; increase awareness of the importance of conservation and provide information for enhancing conservation of the environment and animal diversity; provide information regarding sites in which wildlife may be observed, such as zoos, parks and aquaria, and the role these sites play in conservation and education; indicate the ecological importance and contribution of particular wild animals; and to stimulate interest in biological and related scientific fields.",99,NA,NA,NA
2000,WIIH-LP,CBS,Indianapolis,3,Analog,BLUE'S CLUES,Core,Network,Saturday 10am,5,0,30,2,5,"In this series, a young adult host - together with Blue, a puppy whose personality and actions mirror those of a preschooler - brings viewers a variety of games, themes and concepts that are based on an age-appropriate educational curriculum. The program follows a narrative format, in which the host elicits contributions from the viewer to answer questions and move the action forward. The program's objectives include encouraging preschoolers to actively explore the world around them, fostering their problem-solving skills and independent reasoning, and creating a foundation of confidence and optimism for future learning",99,NA,NA,NA
2000,WIIH-LP,CBS,Indianapolis,3,Analog,DORA THE EXPLORER,Core,Network,Saturday 10:30am,5,0,30,2,5,"In this series seven-year-old Dora and her monkey travel companion Boots invite the audience to join them each week on a journey in which they will have to overcome various obstacles to reach an end goal. The series uses a CD-ROM/on-line adventure game format to encourage a variety of problem-solving strategies. The objectives of this program are to assist children in developing their problem-solving skills, reinforce their emerging cognitive skills, and make computers more familiar to them by introducing and using the conventions and vocabulary of computer games",99,NA,NA,NA
2000,WIIH-LP,CBS,Indianapolis,3,Analog,POPULAR MECHANICS,Core,Syndicated,Saturday 11am,5,0,30,6,12,"his is a fast-paced and unique program that teaches kids how things work and why they work that way. Combining science and technology with fun and imaginative television, teenage hosts Elisha, Tyler and Vanessa experience all kinds of adventures. Charlie, the resident Mr. Fix-it, ties it all together by explaining the science behind all the fun.",99,NA,NA,NA
2000,WIIH-LP,CBS,Indianapolis,3,Analog,WILD AMERICA,Core,Syndicated,Saturday 11:30am,5,0,30,12,16,"This is a wild animal and nature program that focuses exclusively on the animals and wild lands of the Americas. Hosted by award-winning wildlife photographer and one of the country's premier naturalists, Marty Stouffer, the series features footage of mammals, birds, reptiles, fish and insects throughout the entire North American continent.",99,NA,NA,NA
2000,WIPX,PAX TV,Indianapolis,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Network,Monday - Friday / 1:00 and 1:30 p.m. ET ,30,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,NA,NA,NA
2000,WIPX,PAX TV,Indianapolis,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Network,Monday - Thursday / 1:00 p.m. ,24,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,NA,NA,NA
2000,WIPX,PAX TV,Indianapolis,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Network,Fridays / 1:00 and 1:30 p.m.,20,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,NA,NA,NA
2000,WIPX,PAX TV,Indianapolis,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Network,Monday - Thursday / 1:30 p.m.,16,0,30,13,16,"Jack Hanna's Animal Adventures is a live-action program designed to meet the educational and informational needs of children between the ages of 13 and 16. Each episode follows Jack Hanna as he spends time with animals from all continents. Jack interviews people knowledgeable about each animal and their habitat. Children will learn about ecology, respnosibility for the environment and sharing the planet with the animals.",99,NA,NA,NA
2000,WISH-TV,CBS,Indianapolis,3,Analog,JACK HANNA'S ANIMAL ADVENTURES,Core,Syndicated,Saturday 9am,14,0,30,12,16,"This is a show where viewers learn about animals up close. There are profiles on animal habitats and food. Features zookeepers from across the country and animal professionals around the globe. This program is specifically designed to further the educational and informational needs of children, has educating and informing children as a significant purpose, and otherwise meets the definition of Core Programming as specified in the Commission's rules.",99,NA,NA,NA
