Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,SAVED BY THE BELL,CORE,NETWORK,SAT 9AM,11,2,30,11,15,"The educational objective of this progam is to demonstrate how the knowledge of one or more characters in the story moves from on level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories- intellectual -cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through the series by exploring social themes throught the daily school life of six teenage friends at Bayside High show help each other make the most of growing up in a complicated world. The Bayside kids give teens a useful perspective on many of the tought issues they have to face bothe in their peer relationships, and in personal decision-making both in and out of the classroom. 10/16/99 - 9:00am Rescheduled because of live sporting events on the network. 12/18/99 - 9:30am Rescheduled because of live sporting events on the network.",N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,HANG TIME,CORE,NETWORK,SAT 9:30AM,11,2,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories- intellectual-congnitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by showing how a group of teens deals with gender equality, competition, cooperation, and balancing priorities. 10/16/99 -8:00am Rescheduled because of live sporting events on the network. 12/18/99 - 8:30am Rescheduled because of live sporting events on the network.",N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,CITY GUYS -A,CORE,NETWORK,SAT 10AM,11,2,30,11,15,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories - intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by exploring the pressures of living in a big city environment where situations are sometimes so difficult and challenging, kids have to learn sophisticated and responsible decision-making to be safe and stay focused. The series follows the encounters and problem-solving of two young men through an eventful school year at Manhattan High and shows teens how to work with their principal, family and friends to be successful. 10/16/99 - 8:30am Rescheduled because of live sporting events on the network. 12/18/99 - 9:00am Rescheduled because of live sporting events on the network.",N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,ONE WORLD,CORE,NETWORK,SAT 10:30AM,11,2,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories - intellectual- cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved through this series by exploring socio-emotional themes of identity, self-worth, social reciprocity, service to others and acceptance of differences. Through the characters in the show, our audience will see examples of different approaches to resolving problems caused by these issues. 10/16/99 - 9:30am Rescheduled because of live sporting events on the network. 12/18/99 - 10:00am Rescheduled because of live sporting events on the network.",N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,CITY GUYS -B,CORE,SYNDICATED,SAT 11AM,11,2,30,13,16,"The educational objective of this program is to demonstrate how the knowledge of one or more characters in the story moves from one level to a more informed or higher level of knowledge by the end of each episode. This change in knowledge conveys an educational message to the audience which may fall into one or more categories - intellectual-cognitive and/or socio-emotional. The message will always be integral to the plot and present throughout the script. This objective is achieved in this series by exploring the pressures of living in a big city environment where situations are sometimes so difficult and challenging, kids have to learn sophisticated and responsible decision-making to be safe and stay focused. The series follows the encounters and problem-solving of two young men through an eventful school year at Manhattan High and shows teens how to work with their principal, family and friends to be successful. 10/16/99 - 9:30am Rescheduled because of live sporting events on the network. 12/18/99 - 10:00am Rescheduled because of live sporting events on the network.",N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,NBA INSIDE STUFF,CORE,NETWORK,SAT 11:30AM,11,2,30,13,16,"The educational objective of this program is to introduce the teen audience to the pro-social, off-court activities of basketball players and other individuals, and to individuals who have overcome various obstacles in order to achieve their goals. The program segments are based on a curriculum inspired by the U.S. Department of Education's Goals 2000, with particular focus on messages encouraging the following values: school completion, community service, cooperation, tolerance of differences, healthful practices and athletics, peaceful conflict resolutions and global awareness. These educational and informational messages are conveyed primarily through real life examples, interivews and commentary by the program's hosts.",N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,PRESSURE I,CORE,SYNDICATED,SUN 7AM,12,1,30,13,16,Peer Pressure is an irreverent and high energy game show geared towards 13-16 year olds. It is a show that looks at life from their perspective and spoofs the growing process. Educational and informational objectives are achieved through this series by exploring choices that teens have to make. Teens learn that impulsive decisions often have negative results and this helps encourage positive behavior. 10/31/99 - WDSU 6 News special report 7:36am - 7:56am concerning a local plane crash.,N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,PRESSURE II,CORE,SYNDICATED,SUN 7:30AM,12,1,30,13,16,Peer Pressure is an irreverent and high energy game show geared towards 13-16 year olds. It is a show that looks at life from their perspective and spoofs the growing process. Educational and informational objectives are achieved through this series by exploring choices that teens have to make. Teens learn that impulsive decisions often have negative results and this helps encourage positive behavior. 10/31/99 - WDSU 6 News special report 7:36am - 7:56am concerning a local plane crash.,N/A,N/A,N/A,N/A
1999,WDSU,NBC,NEW ORLEANS,3.92,ANALOG,BILL NYE ,NON-CORE,SYNDICATED,SUN 5AM,13,0,30,6,16,"Bill Nye the Science guy presents fascinating facts in a fun and entertaining format. Everything from dinosaurs to boyance, the science guy takes us all over the world of science in an entertaining half-hour packed with zany antics and experiments that peak our interest in everyday science.",99,N/A,N/A,N/A
1999,WGNO,ABC,NEW ORLEANS,4,ANALOG,DISNEY'S PEPPER ANN,CORE,NETWORK,SAT 7AM,13,0,30,10,12,"Pepper Ann is the daughter of a single working mother. She loves math and science and hopes someday to make a name for herself in Biology or Medicine. Pepper Ann and her Hazelnut Middle School friends demonstrate individuality, problem-solving, perseverance, responsibility and creativity. While the primary educational focus of the series is building self-esteem -- particularly that of girls -- stories also break down gender and ethnic stereotypes and broaden the definition of ""family.""",99,N/A,N/A,N/A
