Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2007,WALV,N/A,Indianapolis,3.5,Analog,Gina D's Kids Club,Core,Syndicated,Monday 12:30 PM.,13,0,30,2,5,"The Gina D's Kids Club Show is educational entertainment with songs and animated/live action that reinforces positive attitudes and encourages self-esteem while teaching children numbers, letters, colors, shapes, family values and sharing. Gina D. is a funny loving attractive role model grounded in pre-school fundamentals but a person who has not forgotten what it is like to be a preschooler full of discovery and imagination. Each day she is visited by a cast of funny puppets and live action characters that become involved in the problem solving and learning tasks. In each show, Gina D. sings songs that reinforce positive attitudes such as: ""I'm a Special Person"", ""Smile Ability"" and ""Believe In Your Dream"". ",99,NA,NA,NA
2007,WALV,N/A,Indianapolis,3.5,Analog,Real Life 101,Core,Syndicated,Tuesday 12:30 PM.,13,0,30,13,16,Real life jobs and careers are explored in an energetic style as an education and information (E/I) presentation for teenage viewers. The careers and people chosen to reflect those categories offer a vital inside look at what it would really be like to choose that particular profession. A cohost approach allows for interchange of questions and responses adding viewer stimulation and insight.,99,NA,NA,NA
2007,WALV,N/A,Indianapolis,3.5,Analog,Kids Guides,Core,Syndicated,Wednesday 12:30 PM,12,1,30,8,12,"Kid Guides is series ""for"" kids ""by"" kids. This award-winning, action packed series takes kids behind the scenes of some of the top zoo, aquariums, museums, and other destinations in the world. The kid guides learn about the workings of the locations as well as the science behind what it takes to run the places. Whether it is learning about how to care for a white tiger, how to be a zoo keeper, how to handle snakes, or how to take underwater pictures, the hosts dive right in. Specific educational segments also enhance the learning opportunities. The Book Corner discusses books that are relevant to what was seen at the week's location. Explorer's Corner covers a wide variety of educational topics that fascinate children. The Animal Star segment highlights a particular animal that may be overlooked, but presents a variety of educational experiences.",1,NA,NA,NA
2007,WALV,N/A,Indianapolis,3.5,Analog,Animal Rescue,Core,Syndicated,Thursday 12:30 PM,13,0,30,1,16,"Animal rescue's program content includes safety tips and real life in-the-field experiences of professional and ordinary people taking care of, treating and helping various animals. Emmy-nominated ""ANIMAL RESCUE"" is a weekly half-hour television series showcasing the heroic efforts of people helping animals. Host Alex Paen and ""ANIMAL RESCUE"" cameras travel around the world capturing these dramatic rescues. The goal of ""ANIMAL RESCUE"" is to make people more aware of the plight of animals in trouble. ",99,NA,NA,NA
2007,WALV,N/A,Indianapolis,3.5,Analog,Ultimate Choice,Core,Syndicated,Friday 12:30 PM,13,0,30,13,16,"Ultimate Choice follows eight teens through a carefully orchestrated adventure against the breath-taking background of Lake Tahoe, California. They face cliff jumping, whitewater rafting, an ultimate choice obstacle course, the flying trapeze, paintball battles, ultimate rope courses, mountain scooters, hot air balloonig and much more. They live these adventures 24 hours each day, saying goodbye to their normal lives and hello to an experience that they will never forget. At the conclusion of each adventure, the teens discuss what they learned about themselves and life, as they develop their own convictions about each of the physical and moral issues. By maximizing the excitement and spontaneity that teens crave, Ultimate Choice provides the ultimate television experience that just may change minds and shape the values that will guide young men and women through life. ",99,NA,NA,NA
2007,WALV,N/A,Indianapolis,3.5,Analog,Teen Kids News,Core,Syndicated,Saturday 10 AM,13,0,30,4,8,"TEEN KIDS NEWS is the first kid-to-kid newscast, created for and delivered by children. The show is hosted by a diverse news team made up of young ""journalists"" reporting from a professional news set and from the field on stories of interest and educational value to its own audience. There is an emphasis on diversity and experience to develop a cast of engaging and intelligent African-American, Hispanic, Asian and Caucasian male and female child actors who interact with each other-and connect to the viewers. Teen Kids News meets the need of children whose sophistication and curiosity about their world is motivated by the information explosion. They have the interest. They have opinions. But no place to express those opinions until now. ",99,NA,NA,NA
2007,WALV,N/A,Indianapolis,3.5,Analog,Jacob Two-Two,Core,Network,Saturday 10:30 AM,13,0,30,4,8,"Jacob Two-Two, is an animated show about a little boy who lives with his parents and four older siblings and has a habit of repeating himself just so he can be heard. Ignored by his siblings, Jacob finds a place for himself in a world filled with mystery and intrigue as he freewheels through his adventures with his closest friends, Buford and Renee. Based on Mordecai Richlers books, the show embeds social-emotional messages in which Jacob learns to carve a niche for himself as he learns to deal with his reality in the surreal world of adults. ",99,NA,NA,NA
2007,WBXI-CA,MTV TR3s,Indianapolis,4,Analog,Doug,Core,Syndicated,"Mondays, Tuesdays, Wednesdays from 7a-7:30a & 7:30a-8a; Thursdays from 7a-7:30a ",93,0,30,6,12,"Doug is a young pre-teen who has Walter Mittyish-type fantasies in recounting his daily activities with friends and family. The character is a sensitive, insecure pre-teen whose innocence and trusting nature are the basis for many of the episodes. His cadre of friends represents typical types of pre-teens in order to make each of the episodes resonate with the audience. The show is definitely constructed for the pre-teen audience of 6-12 year olds. The central character is very identifiable to this demographic and provides very cogent examples of typical issues and behaviors. The overall educational value of the show lies in the basic life lessons encouraging youngsters to have self-confidence, be honest and offer assistance when friends and family are in need. Doug offers far more important curricula for this demographic- social learning and personal growth by using his journal to express his feelings, insecurities and thoughts about people, places and relationships. The structure offers the audience a modeling vehicle to pattern ways in which to deal with situations of conflict, confusion and experiencing new things. The journal offers children an opportunity to see the value of expressing one's thoughts in seeking satisfactory resolutions to problems and a means by which to communicate ones private feelings. ",99,NA,NA,NA
2007,WBXI-CA,MTV TR3s,Indianapolis,4,Analog,Gullah Gullah Island,Core,Syndicated,Fridays from 7am-7:30am ,13,0,30,3,7,"Gullah Gullah Island is a charming show for pre-schoolers. Each of the shows offers a mixture of both curriculum-based and social learning for young children ages 3-7. The shows involve a family on an island called Gullah Gullah. In addition to both a nuclear family and its extended family relationships there is also a fantasy character called Binyah Binyah that offers additional storyline arcs involving pets, responsibility and friendships. Each episode consists of an overarching theme accompanied with a series of play songs to reinforce the learning concepts. The shows offer very strong educational messages for young children in terms of social learning, focusing on relationships, responsibilities and learning about the environment. ",99,NA,NA,NA
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,The Dooley and Pals Show,Core,Network,Saturday 10 AM,11,2,30,2,5,The Dooley and Pals Show educates and informs children between the ages of 2-5 by combining music and dance with common life lessons and pro-social skills with practical Bible principles. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Nanna's Cottage,Core,Network,Saturday 10:30 AM,11,1,30,4,9,"Nanna's Cottage educates and informs children, ages 4 to 9, as Nanna imparts a fun, gentle learning experience while teaching by example, social skills and kindness, allowing her young charges to overcome problems and obstacles they encounter.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,My Bed Bugs,Core,Network,Saturday 11 AM,11,2,30,1,8,"My Bed Bugs - educates and informs children ages 1-8 by teaching basic ethical values for living in today's multicultural and diverse society with engaging characters, stories and music and immerses children in real life situations supporting language arts development, respect for individuality, and appreciation for music and visual arts.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,God Rocks!,Core,Network,Saturday 11:30 AM,12,1,30,4,10,God Rocks! educates and informs children between the ages of 4 to 10 about important life lessons from the Bible in a fun way through animation and music. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Fun Food Adventures,Core,Network,Saturday 12 PM,2,0,30,5,16,"Fun Food Adventures educates and informs kids ages 5 - 16 by teaching them Biblical and moral principles through following the adventures of Nathan Godsey as he explores subjects related to gourmet food, travel, culture, and business around the world.",99,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Friends & Heroes,Core,Network,Saturday 12:30 PM,11,2,30,6,10,Friends and Heroes educates and informs children ages 6 to 10 through historically-researched animated adventure and Bible stories that promote the importance of good character and morality. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Bibleman,Core,Network,Saturday 1 PM,11,2,30,5,12,"Bibleman educates and informs children between the ages of 5 to 12 by teaching lessons about morals, family values, integrity, and character through practical Biblical principles. ",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Davey & Goliath,Core,Network,Saturday 1:30 PM,12,1,30,3,9,Davey and Goliath educates and informs children between the ages of 3 - 9 by teaching important life skills based on positive and practical Bible principles.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Gina D's Kids Club,Core,Network,Saturday 2 PM,12,1,30,2,6,"Gina D's Kids Club educates and informs children between the ages of 2 - 6 by teaching social, math and reading skills in a fun loving and positive way.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,McGee & Me,Core,Network,Saturday 2:30 PM,12,1,30,5,12,"McGee & Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Nest Family Animated Stories from the Bible,Core,Network,Saturday 3 PM,11,2,30,3,12,"Nest Family Animated Stories from the Bible educates and informs children ages 3-12 by teaching them essential spiritual values and character traits through captivating, animated Bible stories and music. ",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Retro News: A Blast from the Past,Core,Network,Saturday 3:30 PM,11,2,30,9,12,Retro News: A Blast from the Past educates and informs children between the ages of 9-12 as they learn history through a virtual news room where teen journalists bring significant and interesting historic events to life. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Jacob's Ladder,Core,Network,Saturday 4 PM,11,2,30,10,15,Jacob's Ladder educates and informs children between the ages of 10 to 15 by teaching character and faith building lessons through action-packed adventures about the lives of Biblical characters.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Dr. Wonder's Workshop,Core,Network,Saturday 12 PM,9,2,30,4,9,"Dr. Wonder's Workshop educates and informs children between the ages of 4 to 9 by teaching young people a new language - the American Sign Language, and a new culture - the Deaf culture, and key values and principles for character building through drama, original songs, Bible stories and more. ",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Pahappahooey Island,Core,Network,Saturday 8 AM,10,1,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to encourage children to become comfortable with who they are today and to believe in who they can become tomorrow. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,The Wumblers,Core,Network,Saturday 8:30 AM,11,2,30,2,6,The Wumblers educates and informs children ages 2 to 6 by teaching lessons in making the world a better place by blending a diverse community of playful characters with inspirational music and imaginative stories. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Miss Charity's Diner,Core,Network,Saturday 9 AM,12,1,30,4,7,Miss Charity's Diner educates and informs children between the ages of 4 to 7 on valuable life lessons through examples of the varied and wonderful characteristics of God.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Maralee Dawn & Friends,Core,Network,Saturday 9:30 AM,12,1,30,4,10,"Maralee Dawn & Friends educates and informs children between the ages of 4-10 through music, puppets, and Bible characters to inspire children to read and learn valuable social skills for everyday life.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Cherub Wings,Core,Network,Saturday 7 AM,12,1,30,3,7,CHERUB WINGS educates and informs children ages 3 - 7 by teaching practical living skills with important values through Bible stories and songs that children love.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Faithville,Core,Network,Saturday 7:30 AM,12,1,30,4,16,Faithville educates and informs children between the ages of 4-16 about the value of both teamwork and the importance of the individual within the community. ,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Children's Heroes,Non-Core,Network,Saturday 5 AM,11,2,30,3,8,Children's Heroes of the Bible educates and informs children between the ages of 3 to 8 through animated Bible stories that promote important character building values.,N/A,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,BJ's Teddy Bear Club,Non-Core,Network,Saturday 5:30 AM,12,1,30,1,5,"BJ's Teddy Bear Club educates and informs children between the ages of 1 - 5 by teaching colors, letters and numbers through a loveable animated teddy bear who takes children on an unforgettable journey through the Bible. ",N/A,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Analog,Greatest Heroes & Legends of the Bible,Non-Core,Network,Saturday 6 AM,11,2,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10 to 16 through animated Bible stories that promote important character building values. ,N/A,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,The Dooley and Pals Show,Core,Network,Saturday 10 AM,11,2,30,2,5,The Dooley and Pals Show educates and informs children between the ages of 2-5 by combining music and dance with common life lessons and pro-social skills with practical Bible principles.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Nanna's Cottage,Core,Network,Saturday 10:30 AM,11,1,30,4,9,"Nanna's Cottage educates and informs children, ages 4 to 9, as Nanna imparts a fun, gentle learning experience while teaching by example, social skills and kindness, allowing her young charges to overcome problems and obstacles they encounter.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,My Bed Bugs,Core,Network,Saturday 11 AM,11,2,30,1,8,"My Bed Bugs - educates and informs children ages 1-8 by teaching basic ethical values for living in today's multicultural and diverse society with engaging characters, stories and music and immerses children in real life situations supporting language arts development, respect for individuality, and appreciation for music and visual arts.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,God Rocks!,Core,Network,Saturday 11:30 AM,12,1,30,4,10,God Rocks! educates and informs children between the ages of 4 to 10 about important life lessons from the Bible in a fun way through animation and music.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Fun Food Adventures,Core,Network,Saturday 12 PM,2,0,30,5,16,"Fun Food Adventures educates and informs kids ages 5-16 by teaching them Biblical and moral principles through following the adventures of Nathan Godsey as he explores subjects related to gourmet food, travel, culture, and business around the world.",99,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Friends & Heroes,Core,Network,Saturday 12:30 PM,11,2,30,6,10,Friends and Heroes educates and informs children ages 6 to 10 through historically-researched animated adventure and Bible stories that promote the importance of good character and morality.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Bibleman,Core,Network,Saturday 1 PM,11,2,30,5,12,"Bibleman educates and informs children between the ages of 5 to 12 by teaching lessons about morals, family values, integrity, and character through practical Biblical principles.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Davey & Goliath,Core,Network,Saturday 1:30 PM,12,1,30,3,9,Davey and Goliath educates and informs children between the ages of 3 - 9 by teaching important life skills based on positive and practical Bible principles.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Gina D's Kids Club,Core,Network,Saturday 2 PM,12,1,30,2,6,"Gina D's Kids Club educates and informs children between the ages of 2-6 by teaching social, math and reading skills in a fun loving and positive way.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,McGee & Me,Core,Network,Saturday 2:30 PM,12,1,30,5,12,"McGee & Me educates and informs children between the ages of 5 to 12 by teaching through practical life lessons about kindness, the value of honesty, making good choices and trusting in God.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Nest Family Animated Stories from the Bible,Core,Network,Saturday 3 PM,11,2,30,3,12,"Nest Family Animated Stories from the Bible educates and informs children ages 3-12 by teaching them essential spiritual values and character traits through captivating, animated bible stories and music.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Retro News: A Blast from the Past,Core,Network,Saturday 3:30 PM,11,2,30,9,12,Retro News: A Blast from the Past educates and informs children between the ages of 9-12 as they learn history through a virtual news room where teen journalists bring significant and interesting historic events to life.,1,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Jacob's Ladder,Core,Network,Saturday 4 PM,11,2,30,10,15,Jacob's Ladder educates and informs children between the ages of 10 to 15 by teaching character and faith building lessons through action-packed adventures about the lives of Biblical characters.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Dr. Wonder's Workshop,Core,Network,Saturday 12 PM,9,2,30,4,9,"Dr. Wonder's Workshop - educates and informs children between the ages of 4 to 9 by teaching young people a new language - the American Sign Language, and a new culture - the Deaf culture, and key values and principles for character building, through drama, original songs, Bible stories, and more.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Pahappahooey Island,Core,Network,Saturday 8 AM,10,1,30,3,7,Pahappahooey Island educates and informs children between the ages of 3 to 7 by teaching lessons through Biblical principles to encourage children to become comfortable with who they are today and to believe in who they can become tomorrow.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,The Wumblers,Core,Network,Saturday 8:30 AM,11,2,30,2,6,The Wumblers educates and informs children ages 2 to 6 by teaching lessons in making the world a better place by blending a diverse community of playful characters with inspirational music and imaginative stories.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Miss Charity's Diner,Core,Network,Saturday 9 AM,12,1,30,4,7,Miss Charity's Diner educates and informs children between the ages of 4 to 7 on valuable life lessons through examples of the varied and wonderful characteristics of God.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Maralee Dawn & Friends,Core,Network,Saturday 9:30 AM,12,1,30,4,10,"Maralee Dawn & Friends educates and informs children between the ages of 4-10 through music, puppets, and Bible characters to inspire children to read and learn valuable social skills for everyday life.",0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Cherub Wings,Core,Network,Saturday 7 AM,12,1,30,3,7,Cherub Wings educates and informs children ages 3 - 7 by teaching practical living skills with important values through Bible stories and songs that children love.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Faithville,Core,Network,Saturday 7:30 AM,12,1,30,4,16,Faithville educates and informs children between the ages of 4-16 about the value of both teamwork and the importance of the individual within the community.,0,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Children's Heroes,Non-Core,Network,Saturday 5 AM,11,2,30,3,8,Children's Heroes of the Bible educates and informs children between the ages of 3 to 8 through animated Bible stories that promote important character building values.,N/A,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,BJ's Teddy Bear Club,Non-Core,Network,Saturday 5:30 AM,12,1,30,1,5,"BJ's Teddy Bear Club educates and informs children between the ages of 1 - 5 by teaching colors, letters and numbers through a loveable animated teddy bear who takes children on an unforgettable journey through the Bible.",N/A,N/A,9.5,Y
2007,WCLJ-TV,TBN,Indianapolis,9.5,Digital,Greatest Heroes & Legends of the Bible,Non-Core,Network,Saturday 6 AM,11,2,50,10,16,Greatest Heroes & Legends of the Bible educates and informs youth ages 10 to 16 through animated Bible stories that promote important character building values.,N/A,N/A,9.5,Y
2007,WHMB,N/A,Indianapolis,5,Analog,Kids Guides,Core,Syndicated,Saturday 7 AM,13,0,30,13,16,"This Award-winning, action packed series takes kids behind the scenes of some of the top zoos, aquariums, museums and other destinations in the world. The kid guides on the show learn about the workings of each location visited as well as the science behind what it takes to run the various places. Whether it's learning about how to care for a white tiger, how to be a zoo keeper, how to handle snakes, or how to take underwater pictures, the kid hosts of the show dive right in. Plus, specific educational segments also enhance the learning opportunities. ""Our Book Corner"" discusses books that are relevant to what a child saw on that particular episode. ""Explorer's Corner"" covers a wide variety of educationsl topics that fascinate children. And ""Our Animal Star"" segment highlights a particular animal that may usually be overlooked, but one which presents a variety of educational experiences. This show meets the definition of core programming because children are informed and educated on various topics concerning the animal world. ",99,N/A,5,Y
2007,WHMB,N/A,Indianapolis,5,Analog,Ultimate Choice,Core,Syndicated,Saturday 7:30 AM,13,0,30,13,16,"This series targets teenagers and dives head first into today's youth culture by giving teenagers what they want to watch most . . . a show that features extreme sports, a music video feel, and a reality TV look. Ultimate Choice doesn't have actors or scripts, just real teens living real life situations with real reactions and drama. But no one gets voted off the show. Instead, the show creatively and interestingly explores the most explosive issues facing young people today, the things teens are talking about in their everyday lives. These issues are tackled from a moral perspective, using a cast of incredible teenagers. Each episode is unique and compelling. This show meets the definition of core programming because teenagers are informed and educated on various topics concerning the teenage world! ",99,N/A,5,Y
2007,WHMB,N/A,Indianapolis,5,Analog,Real Life 101,Core,Syndicated,Saturday 8 AM,13,0,30,13,16,"This half-hour weekly series for teenagers provides entertaining and educational career guidance for young teenagers. In each episode, various careers are showcased on location at their particular job, giving the viewers a very realistic look into the day-to-day workings of their particular job, giving viewers in turn a very realistic look into the day-to-day workings of many different careers. This program meets the definition of core programming because it educates and informs children on the numerous careers available to them, what the job will actually consist of and what they can expect on a day-to-day basis in that particular career. ",99,N/A,5,Y
2007,WHMB,N/A,Indianapolis,5,Analog,Critter Gitters,Core,Syndicated,Saturday 8:30 AM,13,0,30,9,14,"This is a half-hour live action television program featuring a group of neighborhood kids who join forces with a couple of veterinarians and an inventive professor. The kids in turn become a search and rescue unit, a detective agency and a police force of sorts for animals. The Critter Gitters team works with authorities to solve animal mysteries, puzzling cases and even international crimes involving animals of every size, shape and species. This program meets the definition of core programming because each show contains educational material and information about science, animals, biology and geography, while the Critter Gitters solve ethical dilemmas that face children in everyday life. ",99,N/A,5,Y
2007,WHMB,N/A,Indianapolis,5,Analog,Wild America,Core,Syndicated,Saturday 9 AM,13,0,30,13,16,"Wild America is the first and only wildlife and nature series to focus exclusively on the wild animals and wild lands of North America. Hosted by award-winning wildlife photographer and premier naturalist Marty Stouffer, the series features footage of mammals, birds, reptiles, fish and insects throughout the entire continent. Viewers take a guided journey to witness the vast wonders and infinite diversity of nature first hand. Series highlights include a magnificent menagerie of mice, moose, muskox, marmot, molluse, mink, mockingbird, marten, manatee, and many many more. Wild America is a series families can enjoy together. Parents and children will be delighted as they learn about nature. This program meets the definition of core programming because it educates and informs children on how all wild creatures, including man, are inter-connected, through the animals own eyeview, focusing on the reality of life in the wild, including birth, mating, predation and death. ",99,N/A,5,Y
