Year,Call Sign,Network Affiliation,Nielsen DMA,Ave. # of Analog hours,Analog or Digital,Title of EI programs,Core or Non-core,Origin of Program,Regular schedule of Program,Total times aired,Number of pre-emptions,Length of Program (in minutes),Age of Target Audience From,Age of Target Audience To,Description of Program,Number of pre-emptions rescheduled,Ave. # of hours of all digital programming per week,Ave. # of hours per week of digital Core Programming per week,Y or N to Q 11 in Digital Core Programming: At least 50% of the Core Programming had not already aired within the previous seven days
2001,WBXI-CA,MTV2,Indianapolis,3,Analog,ZEBBY'S ZOO,Core,Syndicated,Tuesdays/7am & 8am,25,1,30,2,6,"Zebby's Zoo follows the many adventures of Zebby the talking Zebra and his friends. Zebby's Zoo furthers the educational and informational needs of children ages 2 to 6 by introducing younger children to good values, fitness/health, basic spelling and arithmetic, along with home and neighborhood safety.",1,NA,NA,NA
2001,WBXI-CA,MTV3,Indianapolis,3,Analog,DID YOU EVER WONDER,Core,Syndicated,Tuesdays/7:30am,14,0,30,8,12,"Did You Ever Wonder is a ""nationally acclaimed"" children's series that furthers the educational and informational needs of children ages 8 to 12. Did You Ever Wonder provides answers to the why's and how's on a wide variety of topics such as making chocolate, cereal and paper and how computers are built.",99,NA,NA,NA
2001,WBXI-CA,MTV4,Indianapolis,3,Analog,LOVE TO TALK,Core,Syndicated,Tuesdays/8:30am,12,1,90,12,16,"Love To Talk furthers the educational and informational needs of children ages 12 to 16 by focusing on the many problems encountered by young teens and pre-teens. This ""Larry King"" type television talk show is hosted by Robert Holt of L.O.V.E. (Let Our Violence End), an Arkansas based intervention and prevention organization that has developed a nationwide reputation for reaching out to teens. Love To Talk mediated calls from teens, parents, and educators and includes topics such as teen sex, relationships, drugs and alcohol, teen pregnancy, racism and numerous other topics that directly affects the young people of today.",1,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,KIDS LIKE YOU,Core,Network,Saturday 9am ,11,2,30,6,12,KIDS LIKE YOU educates and informs children between the ages of 6 - 12 by presenting challenging situations with solutions that develop character.,0,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,THE REPPIES,Core,Network,Saturday 9:30am & 12pm,20,6,30,3,9,THE REPPIES educates and informs children between the ages of 3 - 9 on valuable life lessons as it explores the decision making process of the important and sometimes difficult choices that children encounter.,0,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,COLBY'S CLUBHOUSE,Core,Network,Saturday 10am,11,2,30,6,12,COLBY'S CLUBHOUSE educates and informs children between the ages of 6 - 12 about how to successfully deal with everyday situations and challenges using Bible principles.,0,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,KIDS CLUB,Core,Network,Saturday 10:30am,10,3,30,3,9,KIDS CLUB educates and informs children between the ages of 3 - 9 about history through the Bible as well as teaching children about safety and offering exercise instructions.,0,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,JUST THE FACTS,Core,Network,Saturday 11am,10,3,30,10,16,UST THE FACTS educates and informs children between the ages of 10 - 16 by teaching critical thinking and problem solving skills based on Bible principles and helping adolescents deal with issues that affect them.,0,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,CIRCLE SQUARE,Core,Network,Saturday 11:30 am,10,3,30,4,12,CIRCLE SQUARE educates and informs children between the ages of 4 - 12 by presenting biblically based values and morals used for problem solving in everyday situations.,0,NA,NA,NA
2001,WCLJ,TBN,Indianapolis,6,Analog,VIRTUAL MEMORY,Core,Network,Saturday 12:30pm,9,4,30,13,17,VIRTUAL MEMORY is a Bible trivia show that educates and informs kids between the ages of 13 - 17 by affirming positive social skills through biblical facts and principles.,0,NA,NA,NA
